epoch,Bleu5,bleus5_999999_na (2),bleus5_999999_na (3),bleus5_999999_na (4)
0.0,0.1983779259852745,0.195873793080562,0.19268203078502585,0.1953369370778156
20.0,0.2032116121176021,0.19904740333216234,0.1969379889489048,0.1947688567478824
40.0,0.20066065969638594,0.19963588259310736,0.20114815740920106,0.19948381948545948
60.0,0.20180836707861927,0.20219860250351768,0.20353590577372005,0.19996614872666116
80.0,0.2069804806789181,0.20756856514737854,0.20548936379550348,0.19915859376533004
100.0,0.20428705437789066,0.20706647650436047,0.20448286501943572,0.2015520152936075
120.0,0.21075923409460545,0.20862275370511452,0.2097631105178324,0.2039962498932721
140.0,0.2111501864608525,0.2109730704181173,0.20980050047128154,0.20325659528437384
160.0,0.21322555760582465,0.21937430099257466,0.2158837720589019,0.203591013757579
180.0,0.21527648278099912,0.21744617907022415,0.2158469192883207,0.20713634637779507
200.0,0.21158683092394567,0.2190289308810251,0.2187436768629664,0.2091338135160799
220.0,0.21738522333059507,0.2174124850039668,0.2197448762910653,0.20609418500275167
240.0,0.21883517097123467,0.215699988336456,0.21975207773597505,0.20899639849977467
260.0,0.2190396765709708,0.22297658128686887,0.22296260588453,0.20837457452522215
280.0,0.21966206094519827,0.22454527393974186,0.22140132616718192,0.21015965026132175
300.0,0.22173227790872735,0.2289417623923194,0.2209886913332625,0.2109360460841481
320.0,0.22216700398382694,0.22697548350695665,0.22499345098670612,0.2134805353420421
340.0,0.22431243548315755,0.2259793958063149,0.22386308261877386,0.2106289760538972
360.0,0.2210549846076212,0.2286832741635941,0.2231472202003152,0.21311086229765852
380.0,0.22225663381131505,0.22439830775219471,0.2252595079566204,0.2103124948445596
400.0,0.2242969660973549,0.2299683323421343,0.22813792937062294,0.2133296116783888
420.0,0.2262317301900569,0.2305944192251502,0.226799437138566,0.21578613534948546
440.0,0.22835635523570494,0.2293337353818229,0.2270119782387835,0.21468854858728634
460.0,0.22403720293208534,0.2307175849795087,0.22988331319252955,0.2170000904456427
480.0,0.2262915312890321,0.2318771684387704,0.2304787193238991,0.21639670739232875
500.0,0.22352600252475696,0.22877927288600036,0.2305167279826252,0.21632165672947212
520.0,0.22722394831386966,0.22896160049790415,0.2296704514292281,0.2142357051748349
540.0,0.2284366937690113,0.2293832567443181,0.2294813314627051,0.2160103509446028
560.0,0.22754866903882154,0.22925519915830045,0.2283556037848006,0.21865651363646316
580.0,0.22631210898583085,0.2261872028358788,0.22909473343991804,0.21814686636833847
600.0,0.22969267569983864,0.22962874141560424,0.22654892770794516,0.21536024445619814
620.0,0.2281231794835709,0.2304748955922156,0.2287462428727867,0.21669411191612767
640.0,0.2264001739902619,0.23042496360219494,0.23000735045131365,0.21793999957405585
660.0,0.22709940384287505,0.2297194597034589,0.22989986353070985,0.21771405942676467
680.0,0.2308360410909029,0.23202817998153916,0.2334468457939606,0.21825357973233986
700.0,0.23015777942261326,0.2313330325443207,0.2262085547439703,0.2205672939511202
720.0,0.22816094893850605,0.22959471602657014,0.22944208672348035,0.2202820596227437
740.0,0.2298100360699297,0.23100218678553175,0.2312100986200469,0.21636113214273195
760.0,0.22508652992040296,0.2292268209599073,0.2293310234784083,0.22029343980946156
780.0,0.2289913617391844,0.2312219337263406,0.2283815171480942,0.2211524341800621
800.0,0.2306547595912249,0.23242100696021264,0.2265614720997111,0.2203178366658459
820.0,0.2292853383066594,0.2321844717467003,0.2273333628672724,0.2219166287533166
840.0,0.229831004055238,0.22763593154005424,0.2232115585413871,0.2180983881577072
860.0,0.2287224584363946,0.2293626621074909,0.2332095257144457,0.22083804741896185
880.0,0.2302429655112405,0.2283208958698444,0.2265238573024453,0.22169960457350196
900.0,0.2310241105476977,0.22982882164544696,0.2281364070787319,0.21872478860990244
920.0,0.22814404037367844,0.2322977077155732,0.2270324103058253,0.2193735808168119
940.0,0.2278522486762519,0.22840545354501335,0.2258308194864088,0.2203171694875276
960.0,0.23025086166597936,0.22387830088025865,0.22680465747812376,0.21799982946989294
980.0,0.23105964006525054,0.22584611590365486,0.22809524673349796,0.2187240792461921
1000.0,0.229133565553138,0.2278138980632745,0.2270287873742892,0.22105647637269146
1020.0,0.2306911035730465,0.2262072213448399,0.2269800523485095,0.2185440294836374
1040.0,0.22662405512293185,0.23046388661304426,0.22614689798795734,0.2196815428050177
1060.0,0.2299675207068105,0.2322181771566935,0.2247312032181629,0.2199341318304768
1080.0,0.22291237299500766,0.2270223520267616,0.2281678660073469,0.21977155032969636
1100.0,0.2282109816335663,0.2267455017929696,0.22793005202433103,0.21911010877689044
1120.0,0.22591725281761396,0.22809524258433486,0.2253764320005987,0.21907223104788934
1140.0,0.2285082728412933,0.2271181010927573,0.22394931898901385,0.218935862803694
1160.0,0.22882360513642475,0.23065194256619015,0.22334175198163408,0.2156726810923415
1180.0,0.2316407075780297,0.2288607450341511,0.22366100555290805,0.22054201643826696
1200.0,0.22596334584032085,0.22822368060710174,0.22388418309925728,0.21848728576613707
1220.0,0.2259414500167809,0.2277899722336173,0.225043688727396,0.21652364913422775
1240.0,0.2283569290011397,0.2290052479616969,0.22485270284103512,0.21929032314770905
1260.0,0.2281058163908052,0.2282573130217591,0.22385332803706867,0.22026562283544288
1280.0,0.2293140725755849,0.22786704674436045,0.2252086618998685,0.21537550390534527
1300.0,0.22607771418640304,0.22495782837492184,0.22421104370880704,0.21888833995644413
1320.0,0.22894366682310555,0.22723073075061626,0.2247870322705117,0.2215363719201189
1340.0,0.2265279337087169,0.2281074242907272,0.22515997719993866,0.22090779498772747
1360.0,0.2263393005126736,0.22879337838759556,0.2280482966181843,0.21738265877179844
1380.0,0.2278991422648587,0.2280017829254337,0.22498047237336585,0.2231893490117654
1400.0,0.2261253082984448,0.2276708510803008,0.22894366308525926,0.21894681647489347
1420.0,0.2250696002827412,0.2222338961822241,0.2276621903522204,0.21615324278145834
1440.0,0.22649994449789346,0.22093479149669396,0.2263525166790171,0.21852171144878527
1460.0,0.22599505772552994,0.22619190611793974,0.22499639668251029,0.21841879536292425
1480.0,0.2246639062494895,0.22412491606677606,0.22589461522868734,0.21903818217220847
1500.0,0.2269044457922963,0.2235803549893047,0.2261291727060923,0.2190735124366997
1520.0,0.22775572736988575,0.2229383887422227,0.2239405990939445,0.21898340444794076
