epoch,Bleu3,bleus3_999999_na (2),bleus3_999999_na (3),bleus3_999999_na (4)
0.0,0.4984131726058539,0.5118643887274091,0.5116025468435849,0.5024846812618454
20.0,0.5032368749313878,0.5095403025286875,0.5127047445281037,0.5043519927819042
40.0,0.5107191492777986,0.5136052047142449,0.5152970019591497,0.5056053364068723
60.0,0.511334002673734,0.520562554369866,0.5179429227706638,0.5116127359358956
80.0,0.515663112925632,0.5269355392030374,0.5221071596893203,0.5166378897430687
100.0,0.5207069650958449,0.5250729846008519,0.5251798293108519,0.5213046491974385
120.0,0.5213746452209151,0.5316949794478183,0.5272565524407663,0.5255739541388027
140.0,0.5272515094577754,0.5358562494624624,0.532233644689002,0.522262278703007
160.0,0.5280592371081436,0.5321725645730381,0.534071738385817,0.5304252374997559
180.0,0.534068509511064,0.5356760375283013,0.5378248959796857,0.5330737037752232
200.0,0.5335797480924293,0.5385915184770854,0.540646385522755,0.5360377727349591
220.0,0.5335397880376374,0.540155007009132,0.536277771601455,0.5369829246482838
240.0,0.5417559375511058,0.5386195919801393,0.544882599178089,0.5370872029044661
260.0,0.5424783854583383,0.5416387861772965,0.5431759806076476,0.5415738730269133
280.0,0.543528003577383,0.5445259073899796,0.5474025715727359,0.5404192097270162
300.0,0.5487068517276876,0.5468184198962698,0.5499736569505597,0.5420863968567114
320.0,0.5449566867654831,0.5459947811585172,0.5491972051736477,0.5445927898967654
340.0,0.5480264031676559,0.5471436726980163,0.5495096240906562,0.5440648800455659
360.0,0.5484117163326776,0.5424431480027102,0.5483050741665112,0.5514405151462253
380.0,0.5522832012135831,0.5493394462697345,0.5543235348507486,0.5490022287925839
400.0,0.5530169243851419,0.5484823159640632,0.556566941280894,0.5537103023830336
420.0,0.5514676391544416,0.5447562662141933,0.5542463597443607,0.5545537186606567
440.0,0.5520732983152689,0.5481685008648423,0.5508583150228391,0.5534027004046812
460.0,0.5555522019617571,0.5484802160260581,0.5540723383926226,0.5521356770210261
