pre_gen_epoch:0   , 3.4205 
pre_gen_epoch:10  , 2.4753 
pre_gen_epoch:20  , 2.3412 
pre_gen_epoch:30  , 2.2880 
pre_gen_epoch:40  , 2.2659 
pre_gen_epoch:50  , 2.2406 
pre_gen_epoch:60  , 2.2336 
pre_gen_epoch:70  , 2.2210 
pre_gen_epoch:80  , 2.2112 
pre_gen_epoch:90  , 2.2052 
pre_gen_epoch:100 , 2.2033 
pre_gen_epoch:110 , 2.1994 
pre_gen_epoch:120 , 2.1913 
pre_gen_epoch:130 , 2.1848 
pre_gen_epoch:140 , 2.1892 
adv_step: 0       , 2.1802    
adv_step: 20      , 2.1812    
adv_step: 40      , 2.1823    
adv_step: 60      , 2.1836    
adv_step: 80      , 2.1856    
adv_step: 100     , 2.1881    
adv_step: 120     , 2.1905    
adv_step: 140     , 2.1931    
adv_step: 160     , 2.1956    
adv_step: 180     , 2.1981    
adv_step: 200     , 2.2006    
adv_step: 220     , 2.2035    
adv_step: 240     , 2.2066    
adv_step: 260     , 2.2096    
adv_step: 280     , 2.2123    
adv_step: 300     , 2.2139    
adv_step: 320     , 2.2154    
adv_step: 340     , 2.2178    
adv_step: 360     , 2.2203    
adv_step: 380     , 2.2222    
adv_step: 400     , 2.2240    
adv_step: 420     , 2.2257    
adv_step: 440     , 2.2268    
adv_step: 460     , 2.2286    
adv_step: 480     , 2.2309    
adv_step: 500     , 2.2332    
adv_step: 520     , 2.2349    
adv_step: 540     , 2.2367    
adv_step: 560     , 2.2389    
adv_step: 580     , 2.2412    
adv_step: 600     , 2.2429    
adv_step: 620     , 2.2458    
adv_step: 640     , 2.2492    
adv_step: 660     , 2.2532    
adv_step: 680     , 2.2561    
adv_step: 700     , 2.2592    
adv_step: 720     , 2.2632    
adv_step: 740     , 2.2674    
adv_step: 760     , 2.2706    
adv_step: 780     , 2.2750    
adv_step: 800     , 2.2790    
adv_step: 820     , 2.2826    
adv_step: 840     , 2.2863    
adv_step: 860     , 2.2916    
adv_step: 880     , 2.2976    
adv_step: 900     , 2.3043    
adv_step: 920     , 2.3113    
adv_step: 940     , 2.3185    
adv_step: 960     , 2.3266    
adv_step: 980     , 2.3337    
adv_step: 1000    , 2.3422    
adv_step: 1020    , 2.3509    
adv_step: 1040    , 2.3615    
adv_step: 1060    , 2.3703    
adv_step: 1080    , 2.3802    
adv_step: 1100    , 2.3902    
adv_step: 1120    , 2.3998    
adv_step: 1140    , 2.4110    
adv_step: 1160    , 2.4230    
adv_step: 1180    , 2.4366    
adv_step: 1200    , 2.4504    
adv_step: 1220    , 2.4650    
adv_step: 1240    , 2.4809    
adv_step: 1260    , 2.4977    
adv_step: 1280    , 2.5153    
adv_step: 1300    , 2.5323    
adv_step: 1320    , 2.5510    
adv_step: 1340    , 2.5697    
adv_step: 1360    , 2.5894    
adv_step: 1380    , 2.6114    
adv_step: 1400    , 2.6354    
adv_step: 1420    , 2.6613    
adv_step: 1440    , 2.6874    
adv_step: 1460    , 2.7135    
adv_step: 1480    , 2.7383    
adv_step: 1500    , 2.7629    
adv_step: 1520    , 2.7828    
adv_step: 1540    , 2.8006    
adv_step: 1560    , 2.8170    
adv_step: 1580    , 2.8310    
adv_step: 1600    , 2.8428    
adv_step: 1620    , 2.8528    
adv_step: 1640    , 2.8602    
adv_step: 1660    , 2.8664    
adv_step: 1680    , 2.8725    
adv_step: 1700    , 2.8780    
adv_step: 1720    , 2.8842    
adv_step: 1740    , 2.8883    
adv_step: 1760    , 2.8907    
adv_step: 1780    , 2.8922    
adv_step: 1800    , 2.8943    
adv_step: 1820    , 2.8962    
adv_step: 1840    , 2.8986    
adv_step: 1860    , 2.9016    
adv_step: 1880    , 2.9036    
adv_step: 1900    , 2.9060    
adv_step: 1920    , 2.9091    
adv_step: 1940    , 2.9111    
adv_step: 1960    , 2.9127    
adv_step: 1980    , 2.9138    
