pre_gen_epoch:0, g_pre_loss: 2.2677, nll_gen: 1.5410, bleu2: 0.4455, bleu3: 0.1646, bleu4: 0.0892, bleu5: 0.0649
pre_gen_epoch:10, g_pre_loss: 0.9880, nll_gen: 0.9593, bleu2: 0.7133, bleu3: 0.4707, bleu4: 0.2800, bleu5: 0.1712
pre_gen_epoch:20, g_pre_loss: 0.8591, nll_gen: 0.8448, bleu2: 0.7329, bleu3: 0.5002, bleu4: 0.3090, bleu5: 0.1876
pre_gen_epoch:30, g_pre_loss: 0.8041, nll_gen: 0.8029, bleu2: 0.7310, bleu3: 0.5027, bleu4: 0.3140, bleu5: 0.1925
pre_gen_epoch:40, g_pre_loss: 0.7747, nll_gen: 0.7847, bleu2: 0.7456, bleu3: 0.5241, bleu4: 0.3271, bleu5: 0.1997
pre_gen_epoch:50, g_pre_loss: 0.7551, nll_gen: 0.7831, bleu2: 0.7248, bleu3: 0.4985, bleu4: 0.3135, bleu5: 0.1917
pre_gen_epoch:60, g_pre_loss: 0.7425, nll_gen: 0.7580, bleu2: 0.7343, bleu3: 0.5068, bleu4: 0.3146, bleu5: 0.2020
pre_gen_epoch:70, g_pre_loss: 0.7330, nll_gen: 0.7466, bleu2: 0.7339, bleu3: 0.5018, bleu4: 0.3163, bleu5: 0.1952
pre_gen_epoch:80, g_pre_loss: 0.7260, nll_gen: 0.7428, bleu2: 0.7303, bleu3: 0.4962, bleu4: 0.3031, bleu5: 0.1889
pre_gen_epoch:90, g_pre_loss: 0.7202, nll_gen: 0.7320, bleu2: 0.7423, bleu3: 0.5034, bleu4: 0.3076, bleu5: 0.1934
pre_gen_epoch:100, g_pre_loss: 0.7150, nll_gen: 0.7306, bleu2: 0.7210, bleu3: 0.4937, bleu4: 0.3059, bleu5: 0.1943
pre_gen_epoch:110, g_pre_loss: 0.7123, nll_gen: 0.7251, bleu2: 0.7395, bleu3: 0.5024, bleu4: 0.3069, bleu5: 0.1907
pre_gen_epoch:120, g_pre_loss: 0.7077, nll_gen: 0.7236, bleu2: 0.7247, bleu3: 0.4890, bleu4: 0.2958, bleu5: 0.1792
pre_gen_epoch:130, g_pre_loss: 0.7059, nll_gen: 0.7179, bleu2: 0.7383, bleu3: 0.5099, bleu4: 0.3073, bleu5: 0.1797
pre_gen_epoch:140, g_pre_loss: 0.7039, nll_gen: 0.7207, bleu2: 0.7448, bleu3: 0.4963, bleu4: 0.3059, bleu5: 0.1894
adv_step: 0, nll_gen: 0.7197, bleu2: 0.7301, bleu3: 0.4938, bleu4: 0.3109, bleu5: 0.1912
adv_step: 20, nll_gen: 0.7196, bleu2: 0.7326, bleu3: 0.4900, bleu4: 0.3059, bleu5: 0.1914
adv_step: 40, nll_gen: 0.7197, bleu2: 0.7212, bleu3: 0.4874, bleu4: 0.3078, bleu5: 0.1952
adv_step: 60, nll_gen: 0.7200, bleu2: 0.7437, bleu3: 0.5093, bleu4: 0.3152, bleu5: 0.1934
adv_step: 80, nll_gen: 0.7203, bleu2: 0.7350, bleu3: 0.5087, bleu4: 0.3202, bleu5: 0.1967
adv_step: 100, nll_gen: 0.7207, bleu2: 0.7319, bleu3: 0.5048, bleu4: 0.3145, bleu5: 0.1924
adv_step: 120, nll_gen: 0.7212, bleu2: 0.7358, bleu3: 0.4975, bleu4: 0.3114, bleu5: 0.2001
adv_step: 140, nll_gen: 0.7218, bleu2: 0.7526, bleu3: 0.5208, bleu4: 0.3275, bleu5: 0.2016
adv_step: 160, nll_gen: 0.7225, bleu2: 0.7342, bleu3: 0.5085, bleu4: 0.3170, bleu5: 0.1976
adv_step: 180, nll_gen: 0.7233, bleu2: 0.7492, bleu3: 0.5269, bleu4: 0.3364, bleu5: 0.2061
adv_step: 200, nll_gen: 0.7240, bleu2: 0.7501, bleu3: 0.5317, bleu4: 0.3509, bleu5: 0.2241
adv_step: 220, nll_gen: 0.7249, bleu2: 0.7569, bleu3: 0.5359, bleu4: 0.3337, bleu5: 0.2120
adv_step: 240, nll_gen: 0.7260, bleu2: 0.7643, bleu3: 0.5502, bleu4: 0.3494, bleu5: 0.2143
adv_step: 260, nll_gen: 0.7269, bleu2: 0.7645, bleu3: 0.5376, bleu4: 0.3297, bleu5: 0.2033
adv_step: 280, nll_gen: 0.7276, bleu2: 0.7679, bleu3: 0.5529, bleu4: 0.3599, bleu5: 0.2242
adv_step: 300, nll_gen: 0.7285, bleu2: 0.7463, bleu3: 0.5267, bleu4: 0.3361, bleu5: 0.2075
adv_step: 320, nll_gen: 0.7297, bleu2: 0.7704, bleu3: 0.5560, bleu4: 0.3674, bleu5: 0.2266
adv_step: 340, nll_gen: 0.7305, bleu2: 0.7731, bleu3: 0.5616, bleu4: 0.3701, bleu5: 0.2365
adv_step: 360, nll_gen: 0.7315, bleu2: 0.7512, bleu3: 0.5283, bleu4: 0.3433, bleu5: 0.2146
adv_step: 380, nll_gen: 0.7326, bleu2: 0.7569, bleu3: 0.5441, bleu4: 0.3447, bleu5: 0.2089
adv_step: 400, nll_gen: 0.7334, bleu2: 0.7527, bleu3: 0.5208, bleu4: 0.3278, bleu5: 0.2053
