pre_gen_epoch:0, g_pre_loss: 2.2308, nll_gen: 1.5311, bleu2: 0.4546, bleu3: 0.1756, bleu4: 0.0944, bleu5: 0.0663
pre_gen_epoch:10, g_pre_loss: 0.9846, nll_gen: 0.9522, bleu2: 0.7069, bleu3: 0.4520, bleu4: 0.2715, bleu5: 0.1724
pre_gen_epoch:20, g_pre_loss: 0.8587, nll_gen: 0.8402, bleu2: 0.7300, bleu3: 0.4981, bleu4: 0.3043, bleu5: 0.1911
pre_gen_epoch:30, g_pre_loss: 0.8055, nll_gen: 0.8012, bleu2: 0.7422, bleu3: 0.5099, bleu4: 0.3275, bleu5: 0.2050
pre_gen_epoch:40, g_pre_loss: 0.7749, nll_gen: 0.7775, bleu2: 0.7229, bleu3: 0.4927, bleu4: 0.3043, bleu5: 0.1876
pre_gen_epoch:50, g_pre_loss: 0.7568, nll_gen: 0.7653, bleu2: 0.7479, bleu3: 0.5294, bleu4: 0.3387, bleu5: 0.2090
pre_gen_epoch:60, g_pre_loss: 0.7428, nll_gen: 0.7532, bleu2: 0.7348, bleu3: 0.5038, bleu4: 0.3158, bleu5: 0.2014
pre_gen_epoch:70, g_pre_loss: 0.7354, nll_gen: 0.7489, bleu2: 0.7310, bleu3: 0.4903, bleu4: 0.3041, bleu5: 0.1868
pre_gen_epoch:80, g_pre_loss: 0.7253, nll_gen: 0.7366, bleu2: 0.7520, bleu3: 0.5336, bleu4: 0.3275, bleu5: 0.2038
pre_gen_epoch:90, g_pre_loss: 0.7184, nll_gen: 0.7300, bleu2: 0.7435, bleu3: 0.5161, bleu4: 0.3172, bleu5: 0.1902
pre_gen_epoch:100, g_pre_loss: 0.7163, nll_gen: 0.7253, bleu2: 0.7368, bleu3: 0.5101, bleu4: 0.3065, bleu5: 0.1876
pre_gen_epoch:110, g_pre_loss: 0.7109, nll_gen: 0.7236, bleu2: 0.7226, bleu3: 0.4810, bleu4: 0.2946, bleu5: 0.1877
pre_gen_epoch:120, g_pre_loss: 0.7102, nll_gen: 0.7191, bleu2: 0.7492, bleu3: 0.5049, bleu4: 0.3106, bleu5: 0.1963
pre_gen_epoch:130, g_pre_loss: 0.7058, nll_gen: 0.7153, bleu2: 0.7560, bleu3: 0.5339, bleu4: 0.3480, bleu5: 0.2260
pre_gen_epoch:140, g_pre_loss: 0.7070, nll_gen: 0.7169, bleu2: 0.7254, bleu3: 0.4877, bleu4: 0.2899, bleu5: 0.1804
adv_step: 0, nll_gen: 0.7128, bleu2: 0.7215, bleu3: 0.4807, bleu4: 0.2927, bleu5: 0.1832
adv_step: 20, nll_gen: 0.7128, bleu2: 0.7420, bleu3: 0.5193, bleu4: 0.3209, bleu5: 0.2022
adv_step: 40, nll_gen: 0.7130, bleu2: 0.7394, bleu3: 0.5236, bleu4: 0.3308, bleu5: 0.2014
adv_step: 60, nll_gen: 0.7135, bleu2: 0.7495, bleu3: 0.5187, bleu4: 0.3227, bleu5: 0.1984
adv_step: 80, nll_gen: 0.7136, bleu2: 0.7497, bleu3: 0.5148, bleu4: 0.3121, bleu5: 0.1866
adv_step: 100, nll_gen: 0.7137, bleu2: 0.7401, bleu3: 0.5134, bleu4: 0.3159, bleu5: 0.1931
adv_step: 120, nll_gen: 0.7138, bleu2: 0.7619, bleu3: 0.5452, bleu4: 0.3462, bleu5: 0.2139
adv_step: 140, nll_gen: 0.7143, bleu2: 0.7483, bleu3: 0.5225, bleu4: 0.3338, bleu5: 0.2044
adv_step: 160, nll_gen: 0.7148, bleu2: 0.7478, bleu3: 0.5222, bleu4: 0.3230, bleu5: 0.1970
adv_step: 180, nll_gen: 0.7153, bleu2: 0.7445, bleu3: 0.5145, bleu4: 0.3150, bleu5: 0.1884
adv_step: 200, nll_gen: 0.7160, bleu2: 0.7480, bleu3: 0.5343, bleu4: 0.3415, bleu5: 0.2126
adv_step: 220, nll_gen: 0.7167, bleu2: 0.7689, bleu3: 0.5444, bleu4: 0.3487, bleu5: 0.2218
adv_step: 240, nll_gen: 0.7178, bleu2: 0.7779, bleu3: 0.5656, bleu4: 0.3674, bleu5: 0.2296
adv_step: 260, nll_gen: 0.7187, bleu2: 0.7527, bleu3: 0.5403, bleu4: 0.3431, bleu5: 0.2120
adv_step: 280, nll_gen: 0.7198, bleu2: 0.7790, bleu3: 0.5661, bleu4: 0.3651, bleu5: 0.2279
adv_step: 300, nll_gen: 0.7207, bleu2: 0.7609, bleu3: 0.5470, bleu4: 0.3392, bleu5: 0.2090
adv_step: 320, nll_gen: 0.7214, bleu2: 0.7683, bleu3: 0.5416, bleu4: 0.3499, bleu5: 0.2241
adv_step: 340, nll_gen: 0.7222, bleu2: 0.7683, bleu3: 0.5447, bleu4: 0.3390, bleu5: 0.2003
adv_step: 360, nll_gen: 0.7234, bleu2: 0.7669, bleu3: 0.5451, bleu4: 0.3491, bleu5: 0.2242
adv_step: 380, nll_gen: 0.7247, bleu2: 0.7724, bleu3: 0.5546, bleu4: 0.3528, bleu5: 0.2150
adv_step: 400, nll_gen: 0.7262, bleu2: 0.7554, bleu3: 0.5262, bleu4: 0.3334, bleu5: 0.2058
