pre_gen_epoch:0, g_pre_loss: 2.3604, nll_gen: 1.5675, bleu2: 0.3963, bleu3: 0.1503, bleu4: 0.0853, bleu5: 0.0629
pre_gen_epoch:10, g_pre_loss: 0.9888, nll_gen: 0.9566, bleu2: 0.7146, bleu3: 0.4565, bleu4: 0.2604, bleu5: 0.1598
pre_gen_epoch:20, g_pre_loss: 0.8516, nll_gen: 0.8330, bleu2: 0.7013, bleu3: 0.4670, bleu4: 0.2932, bleu5: 0.1860
pre_gen_epoch:30, g_pre_loss: 0.7924, nll_gen: 0.7857, bleu2: 0.7340, bleu3: 0.4866, bleu4: 0.2949, bleu5: 0.1827
pre_gen_epoch:40, g_pre_loss: 0.7614, nll_gen: 0.7647, bleu2: 0.7085, bleu3: 0.4677, bleu4: 0.2841, bleu5: 0.1733
pre_gen_epoch:50, g_pre_loss: 0.7426, nll_gen: 0.7453, bleu2: 0.7292, bleu3: 0.4899, bleu4: 0.2991, bleu5: 0.1825
pre_gen_epoch:60, g_pre_loss: 0.7297, nll_gen: 0.7358, bleu2: 0.7495, bleu3: 0.5252, bleu4: 0.3316, bleu5: 0.2040
pre_gen_epoch:70, g_pre_loss: 0.7215, nll_gen: 0.7280, bleu2: 0.7267, bleu3: 0.4904, bleu4: 0.3050, bleu5: 0.1866
pre_gen_epoch:80, g_pre_loss: 0.7147, nll_gen: 0.7264, bleu2: 0.7357, bleu3: 0.5021, bleu4: 0.3117, bleu5: 0.1899
pre_gen_epoch:90, g_pre_loss: 0.7075, nll_gen: 0.7202, bleu2: 0.7186, bleu3: 0.4763, bleu4: 0.2997, bleu5: 0.1939
pre_gen_epoch:100, g_pre_loss: 0.7039, nll_gen: 0.7132, bleu2: 0.7428, bleu3: 0.5076, bleu4: 0.3222, bleu5: 0.2010
pre_gen_epoch:110, g_pre_loss: 0.6984, nll_gen: 0.7116, bleu2: 0.7292, bleu3: 0.5066, bleu4: 0.3257, bleu5: 0.2004
pre_gen_epoch:120, g_pre_loss: 0.6956, nll_gen: 0.7064, bleu2: 0.7268, bleu3: 0.4983, bleu4: 0.3088, bleu5: 0.1937
pre_gen_epoch:130, g_pre_loss: 0.6942, nll_gen: 0.7059, bleu2: 0.7276, bleu3: 0.5000, bleu4: 0.3285, bleu5: 0.2047
pre_gen_epoch:140, g_pre_loss: 0.6944, nll_gen: 0.7052, bleu2: 0.7247, bleu3: 0.4838, bleu4: 0.2915, bleu5: 0.1756
adv_step: 0, nll_gen: 0.7036, bleu2: 0.7352, bleu3: 0.4915, bleu4: 0.3084, bleu5: 0.1962
adv_step: 20, nll_gen: 0.7037, bleu2: 0.7505, bleu3: 0.5152, bleu4: 0.3277, bleu5: 0.2051
adv_step: 40, nll_gen: 0.7035, bleu2: 0.7299, bleu3: 0.5016, bleu4: 0.3056, bleu5: 0.1873
adv_step: 60, nll_gen: 0.7036, bleu2: 0.7304, bleu3: 0.5072, bleu4: 0.3168, bleu5: 0.2016
adv_step: 80, nll_gen: 0.7040, bleu2: 0.7523, bleu3: 0.5234, bleu4: 0.3185, bleu5: 0.1902
adv_step: 100, nll_gen: 0.7043, bleu2: 0.7321, bleu3: 0.4862, bleu4: 0.2925, bleu5: 0.1777
adv_step: 120, nll_gen: 0.7049, bleu2: 0.7373, bleu3: 0.5081, bleu4: 0.3202, bleu5: 0.2003
adv_step: 140, nll_gen: 0.7056, bleu2: 0.7500, bleu3: 0.5214, bleu4: 0.3251, bleu5: 0.1991
adv_step: 160, nll_gen: 0.7063, bleu2: 0.7439, bleu3: 0.5169, bleu4: 0.3254, bleu5: 0.2004
adv_step: 180, nll_gen: 0.7068, bleu2: 0.7626, bleu3: 0.5286, bleu4: 0.3334, bleu5: 0.2017
adv_step: 200, nll_gen: 0.7075, bleu2: 0.7424, bleu3: 0.5160, bleu4: 0.3351, bleu5: 0.2106
adv_step: 220, nll_gen: 0.7082, bleu2: 0.7520, bleu3: 0.5304, bleu4: 0.3479, bleu5: 0.2257
adv_step: 240, nll_gen: 0.7090, bleu2: 0.7387, bleu3: 0.5090, bleu4: 0.3185, bleu5: 0.1985
adv_step: 260, nll_gen: 0.7096, bleu2: 0.7448, bleu3: 0.5257, bleu4: 0.3363, bleu5: 0.2069
adv_step: 280, nll_gen: 0.7103, bleu2: 0.7573, bleu3: 0.5218, bleu4: 0.3241, bleu5: 0.2023
adv_step: 300, nll_gen: 0.7109, bleu2: 0.7522, bleu3: 0.5328, bleu4: 0.3387, bleu5: 0.2115
adv_step: 320, nll_gen: 0.7115, bleu2: 0.7701, bleu3: 0.5578, bleu4: 0.3448, bleu5: 0.2134
adv_step: 340, nll_gen: 0.7120, bleu2: 0.7469, bleu3: 0.5336, bleu4: 0.3450, bleu5: 0.2191
adv_step: 360, nll_gen: 0.7125, bleu2: 0.7521, bleu3: 0.5232, bleu4: 0.3250, bleu5: 0.2017
adv_step: 380, nll_gen: 0.7130, bleu2: 0.7602, bleu3: 0.5521, bleu4: 0.3562, bleu5: 0.2171
adv_step: 400, nll_gen: 0.7134, bleu2: 0.7689, bleu3: 0.5513, bleu4: 0.3639, bleu5: 0.2348
