pre_gen_epoch:0   ,1.5201        
pre_gen_epoch:10  ,0.9574        
pre_gen_epoch:20  ,0.8432        
pre_gen_epoch:30  ,0.8028        
pre_gen_epoch:40  ,0.7826        
pre_gen_epoch:50  ,0.7713        
pre_gen_epoch:60  ,0.7630        
pre_gen_epoch:70  ,0.7522        
pre_gen_epoch:80  ,0.7397        
pre_gen_epoch:90  ,0.7345        
pre_gen_epoch:100 ,0.7292        
pre_gen_epoch:110 ,0.7233        
pre_gen_epoch:120 ,0.7221        
pre_gen_epoch:130 ,0.7215        
pre_gen_epoch:140 ,0.7184        
adv_step: 0       ,0.7169             
adv_step: 20      ,0.7168             
adv_step: 40      ,0.7167             
adv_step: 60      ,0.7167             
adv_step: 80      ,0.7168             
adv_step: 100     ,0.7169             
adv_step: 120     ,0.7171             
adv_step: 140     ,0.7172             
adv_step: 160     ,0.7173             
adv_step: 180     ,0.7175             
adv_step: 200     ,0.7179             
adv_step: 220     ,0.7181             
adv_step: 240     ,0.7184             
adv_step: 260     ,0.7187             
adv_step: 280     ,0.7191             
adv_step: 300     ,0.7195             
adv_step: 320     ,0.7201             
adv_step: 340     ,0.7207             
adv_step: 360     ,0.7212             
adv_step: 380     ,0.7219             
adv_step: 400     ,0.7227             
adv_step: 420     ,0.7236             
adv_step: 440     ,0.7246             
adv_step: 460     ,0.7254             
adv_step: 480     ,0.7267             
adv_step: 500     ,0.7277             
adv_step: 520     ,0.7288             
adv_step: 540     ,0.7298             
adv_step: 560     ,0.7312             
adv_step: 580     ,0.7329             
adv_step: 600     ,0.7349             
adv_step: 620     ,0.7370             
adv_step: 640     ,0.7391             
adv_step: 660     ,0.7412             
adv_step: 680     ,0.7435             
adv_step: 700     ,0.7456             
adv_step: 720     ,0.7479             
adv_step: 740     ,0.7500             
adv_step: 760     ,0.7518             
adv_step: 780     ,0.7537             
adv_step: 800     ,0.7555             
adv_step: 820     ,0.7574             
adv_step: 840     ,0.7592             
adv_step: 860     ,0.7613             
adv_step: 880     ,0.7639             
adv_step: 900     ,0.7660             
adv_step: 920     ,0.7686             
adv_step: 940     ,0.7715             
adv_step: 960     ,0.7743             
adv_step: 980     ,0.7775             
adv_step: 1000    ,0.7814             
adv_step: 1020    ,0.7847             
adv_step: 1040    ,0.7887             
adv_step: 1060    ,0.7928             
adv_step: 1080    ,0.7973             
adv_step: 1100    ,0.8022             
adv_step: 1120    ,0.8073             
adv_step: 1140    ,0.8120             
adv_step: 1160    ,0.8170             
adv_step: 1180    ,0.8220             
adv_step: 1200    ,0.8271             
adv_step: 1220    ,0.8323             
adv_step: 1240    ,0.8376             
adv_step: 1260    ,0.8430             
adv_step: 1280    ,0.8492             
adv_step: 1300    ,0.8549             
adv_step: 1320    ,0.8600             
adv_step: 1340    ,0.8652             
adv_step: 1360    ,0.8703             
adv_step: 1380    ,0.8751             
adv_step: 1400    ,0.8807             
adv_step: 1420    ,0.8857             
adv_step: 1440    ,0.8914             
adv_step: 1460    ,0.8976             
adv_step: 1480    ,0.9035             
adv_step: 1500    ,0.9091             
adv_step: 1520    ,0.9153             
adv_step: 1540    ,0.9213             
adv_step: 1560    ,0.9271             
adv_step: 1580    ,0.9334             
adv_step: 1600    ,0.9397             
adv_step: 1620    ,0.9463             
adv_step: 1640    ,0.9523             
adv_step: 1660    ,0.9593             
adv_step: 1680    ,0.9662             
adv_step: 1700    ,0.9722             
adv_step: 1720    ,0.9779             
adv_step: 1740    ,0.9829             
adv_step: 1760    ,0.9879             
adv_step: 1780    ,0.9924             
adv_step: 1800    ,0.9989             
adv_step: 1820    ,1.0050             
adv_step: 1840    ,1.0116             
adv_step: 1860    ,1.0179             
adv_step: 1880    ,1.0231             
adv_step: 1900    ,1.0285             
adv_step: 1920    ,1.0334             
adv_step: 1940    ,1.0386             
adv_step: 1960    ,1.0450             
adv_step: 1980    ,1.0513             
