epoch,Bleu4,bleus4_999999_na (7)
0.0,0.3067461984575198,0.3083825022216325
20.0,0.3087351912725733,0.3098797284897142
40.0,0.31160160058471753,0.3161155494897326
60.0,0.3155929982025239,0.31659795785260153
80.0,0.3150581622024147,0.3157673906215964
100.0,0.31434515467245755,0.3209855614212562
120.0,0.3184641344227454,0.3196223366591713
140.0,0.31763882556976514,0.31868489110232484
160.0,0.317738988451546,0.3213996668702553
180.0,0.3189981552903565,0.3197925908369367
200.0,0.3228689283989649,0.320368575214153
220.0,0.31963547632166833,0.3215868371705288
240.0,0.3261582244934855,0.3244635518781149
260.0,0.3192528154798088,0.3278488485115356
280.0,0.32641030706342145,0.326686189883765
300.0,0.3274960754702509,0.3249198546218301
320.0,0.3259979653621867,0.3285294111941324
340.0,0.3276190960774996,0.32706975694783325
360.0,0.3300336566815725,0.32915390520605675
380.0,0.32896327134573217,0.3330782064918155
400.0,0.33128275809188584,0.33391326929154685
420.0,0.3306165726614474,0.3312372821764984
440.0,0.33233066520279697,0.3371396279163231
460.0,0.3336692729430775,0.33108503849777715
480.0,0.33432758323215506,0.33414733357395104
500.0,0.3322528979705815,0.3329049007426385
520.0,0.3356369472120168,0.33690033955367016
540.0,0.3399742965020985,0.33580303061055244
560.0,0.33532060365154304,0.33552248402202844
580.0,0.3360125382258595,0.3370895510228728
600.0,0.33668236496516835,0.33810706173764143
620.0,0.3379809620687174,0.3374157928190598
640.0,0.3441870539499404,0.33738332392450354
660.0,0.3439141661543338,0.3379811361101843
680.0,0.34373412513962,0.33244336470885233
700.0,0.340238203594802,0.3352058158049845
720.0,0.34472337073240145,0.32783262520834466
740.0,0.33788333574913737,0.3270096034787064
760.0,0.34131953260063763,0.3271231064229537
780.0,0.34439404897181736,0.3212526194143876
800.0,0.3423975066225876,0.3201060683325873
820.0,0.34415373648825,0.3182575472037004
840.0,0.34051986692266706,0.31638700600468833
860.0,0.3412982359095823,0.3099515717894837
880.0,0.3374137790457452,0.3106577394419984
900.0,0.3399571959275394,0.30239260058615003
920.0,0.3392314085140714,0.3030271184179632
940.0,0.3454334908031421,0.3004259341652025
960.0,0.3388687472033631,0.29679931097041223
980.0,0.34110126451984324,0.2923948908110594
1000.0,0.3381362881880916,0.29020051351669124
1020.0,0.3333534931542368,0.2884128328799108
1040.0,0.3326768545650794,0.2810012380572214
1060.0,0.33520506106884124,0.27433116618438
1080.0,0.33581409903720383,0.27177647874730754
1100.0,0.32963798369064884,0.2715070019041261
1120.0,0.33126643000231765,0.263327767384398
1140.0,0.33232095468140865,0.2646187543275079
1160.0,0.330871918376173,0.2564537470697069
1180.0,0.32755052338754675,0.2510432973242961
1200.0,0.32958221082801675,0.2456381051338355
1220.0,0.32663361008761616,0.24085091269220246
1240.0,0.32912316057109753,0.23942313314982885
1260.0,0.32554696657558,0.2346180464846388
1280.0,0.32280803733884017,0.2320914665175549
1300.0,0.3219177739754034,0.22660658247888776
1320.0,0.3207383709478948,0.22018802241059304
1340.0,0.3217990358255274,0.2133269186812218
1360.0,0.3180821391363233,0.20741721737337146
1380.0,0.31720509462567564,0.20447965558956652
1400.0,0.3174734719902681,0.19771661024984286
1420.0,0.3150871381125375,0.19231875882170085
1440.0,0.3137801622101193,0.18807419596932756
1460.0,0.31543384244743383,0.1815072982925552
1480.0,0.3157642796539876,0.1777945737240079
1500.0,0.30757640884585075,0.1719460306214329
1520.0,0.30621339519884594,0.17058724521046187
1540.0,0.30672689841191064,0.16685804873227605
1560.0,0.3016122141944209,0.1641736566083922
1580.0,0.3047812154872168,0.1623714908138818
1600.0,0.3009880015046119,0.15974003682393245
1620.0,0.299221398818914,0.15775778256737885
1640.0,0.2952769785260638,0.15595625878698094
1660.0,0.29054432353145226,0.15515091506151846
1680.0,0.2881856126616369,0.15168910203676556
1700.0,0.2846208779228605,0.15071317707165202
1720.0,0.2835777529205269,0.14929885854323302
1740.0,0.2778467885703504,0.1495631144196254
1760.0,0.2767595916711193,0.14809221663343594
1780.0,0.2731286345351099,0.1452168284834924
1800.0,0.2706629863094597,0.14265067891439642
1820.0,0.2675317267346358,0.1418761612646801
1840.0,0.265385767624791,0.14169590127210846
1860.0,0.2600507342721761,0.14077026456455866
1880.0,0.25440407803562803,0.14023745688743386
1900.0,0.25205851589067235,0.1386868782185434
1920.0,0.2468323000731189,0.13875880394191953
1940.0,0.2435560171021528,0.13686032288485878
1960.0,0.2407752462530798,0.13626844533045898
1980.0,0.2415814854657265,0.13664831331058416
