epoch,Bleu5,bleus5_999999_na (2),bleus5_999999_na (3),bleus5_999999_na (4),bleus5_999999_na (5),bleus5_999999_na (6)
1060.0,0.17561658459036555,0.19791747892687211,0.23278765974608434,0.21772453260378688,0.22705481824656526,0.18866595269354994
1080.0,0.169650273135273,0.19483167840541368,0.22969859418598465,0.21656055973068525,0.2304659592854472,0.18514287027758144
1100.0,0.16219118101960706,0.19003234648024,0.2280282071057021,0.21985559954160566,0.2336416735324865,0.1813090886183928
1120.0,0.15293683546044548,0.18442916003981769,0.2180151316252529,0.2189715679451216,0.234037171951136,0.1762369493980748
1140.0,0.13997745213987944,0.17773040508549126,0.2117559400555035,0.2211125400378517,0.2305708759553375,0.17056377710441598
1160.0,0.12713406007998082,0.17078037818753286,0.19857696766747374,0.22200532868906006,0.2292798166316027,0.16507710453042912
1180.0,0.11569920546090685,0.16279400967496188,0.18534231831520548,0.22166192106135016,0.22898884341539244,0.15998827347278433
1200.0,0.105407378171012,0.1563703494164695,0.17536815022789407,0.2225763106670096,0.2300565709487366,0.15585861090687247
1220.0,0.09609251376463357,0.15053346926394748,0.16473629076944138,0.22088635201146506,0.22664993265026595,0.1520735479441961
1240.0,0.08825462760537757,0.14515895288846595,0.1573041546184571,0.21880654951154066,0.2251022781790585,0.14832907539446047
1260.0,0.08129476434395368,0.13943978688988504,0.1511507115411829,0.2179297170398979,0.22413670364577365,0.14355584428143156
1280.0,0.07589000126538936,0.13642609290396918,0.14840813459552146,0.21793163350338002,0.2229475264257951,0.14116908972738404
1300.0,0.0716542674213254,0.13386231903341692,0.14462265972703545,0.2151624704060385,0.22362859010499225,0.13850915532613015
1320.0,0.06719338587287957,0.12800723912658865,0.14079415537728665,0.2116586973036267,0.22252069526047166,0.13736692941715412
1340.0,0.06397432619495669,0.1262821445069429,0.1385745848109227,0.2063318634366405,0.2222427277042555,0.1347795375065451
1360.0,0.0609164425063055,0.1240386545784604,0.1354627165605683,0.20173810072975887,0.2214852960295176,0.13368116547719625
1380.0,0.057157427125854886,0.12094922075953116,0.13154070347809185,0.19725422347073232,0.22182988446356644,0.13265963270065695
1400.0,0.054707404747773185,0.1205464997687436,0.13070483247461204,0.1921989183418862,0.2230882684105046,0.13092053634805084
1420.0,0.05250427517650998,0.11996405113014068,0.12902598575002158,0.18703259064964928,0.2149446491781009,0.13086605140691718
1440.0,0.05031910300982339,0.12177960807288132,0.12699623725643014,0.1826918581468291,0.20244618101685685,0.1310730150995295
1460.0,0.047179019630746506,0.1227986497609026,0.12519337612499828,0.17324487680716769,0.184589792002196,0.13066022689833712
1480.0,0.04572421072676506,0.1219560301681868,0.12376423350225495,0.170352617002316,0.16764732279935962,0.1290524996980018
1500.0,0.044269844264436385,0.12225559434898868,0.12294852010519862,0.16667965578989216,0.15338249171381765,0.12908057670647896
1520.0,0.04232960809565394,0.12359122464133387,0.12094293189795535,0.1634140339256635,0.1424837922115798,0.12907061498475433
1540.0,0.04095571413182122,0.12629442052327594,0.11960576668280146,0.1614234262387184,0.13619413639274655,0.12859616074687094
1560.0,0.03937891218419669,0.12601223412327936,0.1194723387239476,0.15851415585119016,0.12974849945821593,0.1274236894558716
1580.0,0.03752704478936562,0.12625715592812875,0.1177158766044576,0.15610417292977422,0.1250215018081727,0.12945111601368806
1600.0,0.03631148629531125,0.12728733966595152,0.11703925790392535,0.15470726494332582,0.12277603253548056,0.12919640351807735
1620.0,0.03490070620382205,0.1268938343040253,0.11566136825769238,0.15243999568749353,0.1194541036572102,0.1274383656282407
1640.0,0.03250636086073323,0.12759562264822366,0.1139611904783684,0.14959474155089938,0.1180567992704738,0.12780866137358396
1660.0,0.03155558916265608,0.12830388471840776,0.11428318413820795,0.14960835624151467,0.11801941915765896,0.12878557173521546
1680.0,0.029447852762143758,0.12939686109365012,0.1132732261801095,0.14743325634973184,0.11710985373949373,0.12959328634799475
1700.0,0.02719319139928988,0.12716750023463755,0.11207443201622153,0.14710633660852673,0.11694358795350455,0.1305317602797929
1720.0,0.02491116442196495,0.12734884394811974,0.11017098459004132,0.14577568244828704,0.11634321784329052,0.13026440526220145
1740.0,0.022724689312997082,0.12781074606324874,0.1107300433969288,0.1440775649181164,0.1170349758489212,0.12927758001014228
1760.0,0.02046247855888013,0.12773995461582344,0.10892205640628544,0.1434423378331167,0.11679968815914968,0.12892418243305498
