epoch,Bleu3,bleus3_accurate (2),bleus3_accurate (3),bleus3_accurate (4)
0.0,0.4539580843574731,0.4779229202234453,0.4626993211885183,0.4329735880905059
20.0,0.47947660548812204,0.4880145821691154,0.4835241409775124,0.5149631774182953
40.0,0.4897497785621786,0.5155935697126148,0.4885911077611995,0.4984460554918181
60.0,0.4932677086174185,0.4691147061339782,0.4539092819232262,0.4510340034840253
80.0,0.4843559077684064,0.4849763750090154,0.4440310512044832,0.5055419527368639
100.0,0.4689258829273486,0.4622098069055242,0.4277729267948098,0.4925302206121702
120.0,0.4705846151453365,0.5022789982148267,0.4368832636083768,0.47774810798407397
140.0,0.4369955572509853,0.4597668218611341,0.4597901224191722,0.4591214535993344
160.0,0.4249500080200171,0.4784821756029433,0.4363152678400614,0.44757078722865606
180.0,0.4151371305444953,0.4519008292618944,0.4396015718771547,0.4656045215293561
200.0,0.4181999510731627,0.4706384163144024,0.4236004451700357,0.4319172799774048
220.0,0.4465206414590243,0.4760427841565367,0.4098064956104113,0.40811076058032747
240.0,0.44973719911995,0.4893846185229239,0.4247558259851815,0.4096394272749355
260.0,0.4156685454651441,0.4992767339204468,0.41313674041000864,0.3868108245701416
280.0,0.4288226509987716,0.415503034415308,0.4902019423267879,0.38935693966385
300.0,0.4197574183635888,0.43560657378304657,0.5117612008932867,0.4261880869314917
320.0,0.400279297095639,0.44803403628662747,0.4469114356697687,0.4268655597874508
340.0,0.41160684918040347,0.4586555826359238,0.4469017954385159,0.4517983819847595
360.0,0.40643138748395263,0.47385127000424804,0.4495261537380533,0.4251838220180309
380.0,0.3927843185850275,0.4718487195245807,0.4412119019571256,0.4838801973801705
400.0,0.40273277424841664,0.4284174540122206,0.4450556741100637,0.4175982089950573
420.0,0.461645396523212,0.395664369021829,0.4606245333486222,0.39197408205541107
440.0,0.4520624865228858,0.3934425970870272,0.4736445387794923,0.4661071669707583
460.0,0.3752631159055216,0.4338980701876671,0.3879645824462806,0.4734171090597774
480.0,0.3880120703547883,0.4405716314036172,0.40327556699324657,0.4109100496220334
500.0,0.4037233412602749,0.4552223947691146,0.43409734340651823,0.4237833966016297
520.0,0.394063064119464,0.4240192088368393,0.4767748985622113,0.4176809001273668
540.0,0.4183464807144172,0.424038801080375,0.4474792858702936,0.3513121156299246
560.0,0.4374127019334488,0.3689951374968565,0.4162783028158157,0.38566099322965375
580.0,0.4287811377574145,0.3824452476376221,0.4357730981830758,0.4120739498115459
600.0,0.4019375999584069,0.3888608773096623,0.4449020780569411,0.3710629796150018
620.0,0.4010802609475047,0.36748951998207396,0.4248272286591134,0.36645730626951895
640.0,0.4301141482289584,0.4252410207114357,0.3645878618606511,0.31150041288267305
660.0,0.43503072631309264,0.3835689799713262,0.37406413737159855,0.3499299741975677
680.0,0.434065734596914,0.33309455386215736,0.377280220384165,0.3505983969758993
700.0,0.4102420379446271,0.36526642066943693,0.3996872128984319,0.3734586413522009
720.0,0.40594514169010704,0.4565016531601128,0.36824463984346695,0.3670231749670345
740.0,0.4205968754530172,0.4431469974780529,0.4182453887380929,0.362827024265868
760.0,0.4391177773275797,0.4249190956610352,0.3927875114970096,0.3655427701110333
780.0,0.41386133833765054,0.39595286693753146,0.3820118047187485,0.3483501121899744
800.0,0.3991826909244952,0.33330656625491617,0.3823679024444698,0.4009724653944936
820.0,0.37894617361568506,0.3426240332572731,0.3910832684755495,0.3949082819535273
840.0,0.3646983392862392,0.3449833679413947,0.4174128442112192,0.3996542310082201
860.0,0.3949604821856599,0.34480069870795343,0.4107002688765113,0.4079252611231556
880.0,0.409001800509908,0.3785520161127109,0.3660076651493468,0.4388194349494711
900.0,0.4243189706596296,0.3577269774187429,0.39975430953553737,0.42567077197592174
920.0,0.4731006131621111,0.3403635254696801,0.4201832254686991,0.4024061591916783
940.0,0.4784320518903398,0.33011090701165585,0.4502712958991887,0.3634287517108669
,,,0.4347433343222237,0.3615304418721153
,,,0.4412720039132553,0.3582335003021732
,,,0.4644441751194254,0.3088301884685411
