epoch,Bleu2,bleus2_accurate (2),bleus2_accurate (3),bleus2_accurate (4)
0.0,0.7340438291166844,0.756593424276641,0.7444409322898045,0.6992782600942825
20.0,0.7695172201165339,0.7548966869560074,0.7680592549630478,0.7954340020444356
40.0,0.7793226677398424,0.8036538162535819,0.7684048407438141,0.786480466736591
60.0,0.7849077988318369,0.7659539735710007,0.7415799390194772,0.7387585345800078
80.0,0.7686543971371181,0.7836244369093035,0.7371804073680328,0.7823583798927828
100.0,0.7600642294812451,0.7373088917316298,0.7167158665024569,0.7753624637192773
120.0,0.7646404994599745,0.7840232574470384,0.7353891929350959,0.7748017828043532
140.0,0.7291740608864478,0.7421353929341609,0.7664349102111699,0.7618651117489307
160.0,0.7265596001398139,0.7820502484840657,0.7164527849397889,0.7214931293215157
180.0,0.7186726806443718,0.7418345685213343,0.755558424705667,0.7642173492062402
200.0,0.7148989940547952,0.7631977251456651,0.7275203708644524,0.7273439986895632
220.0,0.7389599724890362,0.7603920755892185,0.698277541646115,0.6903477005603091
240.0,0.7459635470766252,0.7780828696058861,0.7408320517206256,0.7034124871439668
260.0,0.6972219913914172,0.7863859161429204,0.6901562144609483,0.6700578749060078
280.0,0.7292213992104536,0.6817208325047113,0.7705695151432738,0.6931321373012189
300.0,0.7323811272934788,0.7409559984840588,0.7815478845622961,0.7399813779045592
320.0,0.7105443424545167,0.7544770621842978,0.7352487248232996,0.7344815555073281
340.0,0.7120012877979852,0.7745131968450857,0.7231004073838007,0.7372204792970014
360.0,0.6866633475456602,0.7902543319932962,0.7525690925683173,0.7111691104557102
380.0,0.6878463441580929,0.7937528074557926,0.7396933896805731,0.7648109260926369
400.0,0.6949670212468192,0.7258687824476125,0.7398821898178543,0.7376184469546899
420.0,0.7555410931590841,0.6980983596052099,0.7553876956182786,0.7149392013736307
440.0,0.7391059734714839,0.7006467902395376,0.7703650628777812,0.7598014053604619
460.0,0.6560959555087157,0.7416016086371967,0.6575229992265588,0.7631680874524118
480.0,0.6690968107112365,0.7623603232754073,0.6866298393076783,0.7016436708927183
500.0,0.6954513888980288,0.7690445029570167,0.7217693019874655,0.7152374482766256
520.0,0.6922515211339556,0.7281665782665628,0.7744886908869903,0.7083795048280133
540.0,0.7327432622061126,0.7347894889584431,0.7525777053762224,0.6181078519118267
560.0,0.7493375827447409,0.6459543641057216,0.7274594813958998,0.6883971804052454
580.0,0.7416970265640405,0.6791952695762701,0.7407259975100965,0.7218727601701607
600.0,0.7172416658813194,0.6860849123725041,0.7415375321872507,0.6685888539942143
620.0,0.7072026184034576,0.6466081774865902,0.7197579383817805,0.6553147965656629
640.0,0.7358647571438076,0.7182713206592594,0.6425263437901033,0.556971640911066
660.0,0.7443642786706025,0.6427918193694471,0.6731847674193178,0.6147719348474473
680.0,0.7344300488343372,0.5592628683113262,0.7005901434297553,0.619610983337653
700.0,0.6993313816918437,0.6028702414951405,0.7212193596546531,0.6581354715843782
720.0,0.6894102644559243,0.7259151936292637,0.6703938494729424,0.6360490170295042
740.0,0.7043556572160962,0.7284035052404157,0.744692665674606,0.6395131498296454
760.0,0.701928453361442,0.7269094359017203,0.7211853189091503,0.6671437199520536
780.0,0.6870777639474144,0.7015836193720068,0.7125271057943979,0.6467657026103214
800.0,0.6980142893032355,0.6176380122907329,0.6989408296112283,0.7008490446389833
820.0,0.6827155494023407,0.6237483085949947,0.7157431215401039,0.7052836713571004
840.0,0.6626037484218715,0.6280578920101285,0.7367123869241973,0.7115917743962287
860.0,0.6975552084656369,0.6316880726522902,0.7110762340068678,0.7206393118425605
880.0,0.7048180303319601,0.6901559985006002,0.6465143394049684,0.7425452741647015
900.0,0.7111969944801062,0.6581239771275977,0.6954217276919887,0.7308812026093587
920.0,0.7366534268303295,0.6325810044975148,0.7097010141863258,0.7062107880966563
940.0,0.7422780274408163,0.6466284694762029,0.7512868474492671,0.643261551953746
,,,0.7315178581563643,0.6540232991831569
,,,0.7320945605560687,0.6649164075169557
,,,0.7476560014595216,0.5938668678246309
