pre_gen_epoch:0, g_pre_loss: 2.3010, nll_gen: 1.5290, bleu2: 0.4341, bleu3: 0.1720, bleu4: 0.0915, bleu5: 0.0627
pre_gen_epoch:10, g_pre_loss: 0.9823, nll_gen: 0.9500, bleu2: 0.7095, bleu3: 0.4605, bleu4: 0.2617, bleu5: 0.1568
pre_gen_epoch:20, g_pre_loss: 0.8526, nll_gen: 0.8365, bleu2: 0.7262, bleu3: 0.4844, bleu4: 0.3038, bleu5: 0.1934
pre_gen_epoch:30, g_pre_loss: 0.7975, nll_gen: 0.7926, bleu2: 0.7612, bleu3: 0.5314, bleu4: 0.3252, bleu5: 0.1962
pre_gen_epoch:40, g_pre_loss: 0.7674, nll_gen: 0.7712, bleu2: 0.7520, bleu3: 0.5407, bleu4: 0.3523, bleu5: 0.2208
pre_gen_epoch:50, g_pre_loss: 0.7521, nll_gen: 0.7630, bleu2: 0.7358, bleu3: 0.5076, bleu4: 0.3227, bleu5: 0.2035
pre_gen_epoch:60, g_pre_loss: 0.7395, nll_gen: 0.7482, bleu2: 0.7557, bleu3: 0.5305, bleu4: 0.3422, bleu5: 0.2095
pre_gen_epoch:70, g_pre_loss: 0.7302, nll_gen: 0.7414, bleu2: 0.7238, bleu3: 0.4931, bleu4: 0.3134, bleu5: 0.1958
pre_gen_epoch:80, g_pre_loss: 0.7247, nll_gen: 0.7348, bleu2: 0.7450, bleu3: 0.5011, bleu4: 0.3189, bleu5: 0.2012
pre_gen_epoch:90, g_pre_loss: 0.7165, nll_gen: 0.7265, bleu2: 0.7347, bleu3: 0.5057, bleu4: 0.3212, bleu5: 0.1967
pre_gen_epoch:100, g_pre_loss: 0.7119, nll_gen: 0.7211, bleu2: 0.7276, bleu3: 0.4845, bleu4: 0.2951, bleu5: 0.1814
pre_gen_epoch:110, g_pre_loss: 0.7104, nll_gen: 0.7176, bleu2: 0.7405, bleu3: 0.5134, bleu4: 0.3161, bleu5: 0.1963
pre_gen_epoch:120, g_pre_loss: 0.7068, nll_gen: 0.7167, bleu2: 0.7348, bleu3: 0.4900, bleu4: 0.2939, bleu5: 0.1836
pre_gen_epoch:130, g_pre_loss: 0.7035, nll_gen: 0.7142, bleu2: 0.7544, bleu3: 0.5375, bleu4: 0.3373, bleu5: 0.2090
pre_gen_epoch:140, g_pre_loss: 0.7035, nll_gen: 0.7147, bleu2: 0.7336, bleu3: 0.4936, bleu4: 0.2974, bleu5: 0.1833
adv_step: 0, nll_gen: 0.7136, bleu2: 0.7563, bleu3: 0.5280, bleu4: 0.3275, bleu5: 0.2041
adv_step: 20, nll_gen: 0.7138, bleu2: 0.7471, bleu3: 0.5197, bleu4: 0.3386, bleu5: 0.2127
adv_step: 40, nll_gen: 0.7139, bleu2: 0.7621, bleu3: 0.5326, bleu4: 0.3398, bleu5: 0.2126
adv_step: 60, nll_gen: 0.7141, bleu2: 0.7291, bleu3: 0.4844, bleu4: 0.2910, bleu5: 0.1770
adv_step: 80, nll_gen: 0.7147, bleu2: 0.7402, bleu3: 0.5039, bleu4: 0.2977, bleu5: 0.1789
adv_step: 100, nll_gen: 0.7154, bleu2: 0.7669, bleu3: 0.5484, bleu4: 0.3416, bleu5: 0.2151
adv_step: 120, nll_gen: 0.7161, bleu2: 0.7388, bleu3: 0.5148, bleu4: 0.3280, bleu5: 0.2099
adv_step: 140, nll_gen: 0.7169, bleu2: 0.7626, bleu3: 0.5385, bleu4: 0.3514, bleu5: 0.2255
adv_step: 160, nll_gen: 0.7176, bleu2: 0.7390, bleu3: 0.5139, bleu4: 0.3300, bleu5: 0.2104
adv_step: 180, nll_gen: 0.7185, bleu2: 0.7417, bleu3: 0.5128, bleu4: 0.3260, bleu5: 0.2083
adv_step: 200, nll_gen: 0.7193, bleu2: 0.7879, bleu3: 0.5697, bleu4: 0.3664, bleu5: 0.2333
adv_step: 220, nll_gen: 0.7202, bleu2: 0.7505, bleu3: 0.5339, bleu4: 0.3411, bleu5: 0.2083
adv_step: 240, nll_gen: 0.7210, bleu2: 0.7667, bleu3: 0.5455, bleu4: 0.3462, bleu5: 0.2137
adv_step: 260, nll_gen: 0.7220, bleu2: 0.7567, bleu3: 0.5366, bleu4: 0.3396, bleu5: 0.2196
adv_step: 280, nll_gen: 0.7227, bleu2: 0.7753, bleu3: 0.5605, bleu4: 0.3504, bleu5: 0.2152
adv_step: 300, nll_gen: 0.7235, bleu2: 0.7425, bleu3: 0.5113, bleu4: 0.3178, bleu5: 0.1959
adv_step: 320, nll_gen: 0.7241, bleu2: 0.7610, bleu3: 0.5501, bleu4: 0.3616, bleu5: 0.2242
adv_step: 340, nll_gen: 0.7245, bleu2: 0.7746, bleu3: 0.5466, bleu4: 0.3424, bleu5: 0.2125
adv_step: 360, nll_gen: 0.7251, bleu2: 0.7619, bleu3: 0.5384, bleu4: 0.3423, bleu5: 0.2098
adv_step: 380, nll_gen: 0.7256, bleu2: 0.7584, bleu3: 0.5253, bleu4: 0.3214, bleu5: 0.1938
adv_step: 400, nll_gen: 0.7263, bleu2: 0.7762, bleu3: 0.5602, bleu4: 0.3600, bleu5: 0.2250
adv_step: 420, nll_gen: 0.7269, bleu2: 0.7710, bleu3: 0.5557, bleu4: 0.3610, bleu5: 0.2284
adv_step: 440, nll_gen: 0.7275, bleu2: 0.7732, bleu3: 0.5587, bleu4: 0.3583, bleu5: 0.2260
adv_step: 460, nll_gen: 0.7278, bleu2: 0.7879, bleu3: 0.5841, bleu4: 0.3842, bleu5: 0.2480
adv_step: 480, nll_gen: 0.7278, bleu2: 0.7742, bleu3: 0.5572, bleu4: 0.3656, bleu5: 0.2377
adv_step: 500, nll_gen: 0.7281, bleu2: 0.7471, bleu3: 0.5121, bleu4: 0.3132, bleu5: 0.1913
adv_step: 520, nll_gen: 0.7284, bleu2: 0.7689, bleu3: 0.5342, bleu4: 0.3342, bleu5: 0.2070
adv_step: 540, nll_gen: 0.7288, bleu2: 0.7776, bleu3: 0.5532, bleu4: 0.3555, bleu5: 0.2230
adv_step: 560, nll_gen: 0.7292, bleu2: 0.7714, bleu3: 0.5572, bleu4: 0.3585, bleu5: 0.2212
adv_step: 580, nll_gen: 0.7296, bleu2: 0.7727, bleu3: 0.5527, bleu4: 0.3509, bleu5: 0.2122
adv_step: 600, nll_gen: 0.7294, bleu2: 0.7640, bleu3: 0.5422, bleu4: 0.3512, bleu5: 0.2207
adv_step: 620, nll_gen: 0.7293, bleu2: 0.7715, bleu3: 0.5452, bleu4: 0.3428, bleu5: 0.2077
adv_step: 640, nll_gen: 0.7289, bleu2: 0.7688, bleu3: 0.5562, bleu4: 0.3645, bleu5: 0.2289
adv_step: 660, nll_gen: 0.7288, bleu2: 0.7553, bleu3: 0.5198, bleu4: 0.3215, bleu5: 0.1960
adv_step: 680, nll_gen: 0.7288, bleu2: 0.7689, bleu3: 0.5401, bleu4: 0.3342, bleu5: 0.2033
adv_step: 700, nll_gen: 0.7287, bleu2: 0.7704, bleu3: 0.5475, bleu4: 0.3546, bleu5: 0.2191
adv_step: 720, nll_gen: 0.7288, bleu2: 0.7821, bleu3: 0.5643, bleu4: 0.3715, bleu5: 0.2340
adv_step: 740, nll_gen: 0.7288, bleu2: 0.7550, bleu3: 0.5232, bleu4: 0.3279, bleu5: 0.2107
adv_step: 760, nll_gen: 0.7284, bleu2: 0.7581, bleu3: 0.5182, bleu4: 0.3257, bleu5: 0.2047
adv_step: 780, nll_gen: 0.7282, bleu2: 0.7568, bleu3: 0.5321, bleu4: 0.3266, bleu5: 0.2052
adv_step: 800, nll_gen: 0.7276, bleu2: 0.7758, bleu3: 0.5499, bleu4: 0.3468, bleu5: 0.2183
adv_step: 820, nll_gen: 0.7272, bleu2: 0.7686, bleu3: 0.5399, bleu4: 0.3391, bleu5: 0.2118
adv_step: 840, nll_gen: 0.7270, bleu2: 0.7666, bleu3: 0.5493, bleu4: 0.3417, bleu5: 0.2119
adv_step: 860, nll_gen: 0.7268, bleu2: 0.7523, bleu3: 0.5251, bleu4: 0.3338, bleu5: 0.2146
adv_step: 880, nll_gen: 0.7263, bleu2: 0.7863, bleu3: 0.5841, bleu4: 0.3756, bleu5: 0.2342
adv_step: 900, nll_gen: 0.7258, bleu2: 0.7563, bleu3: 0.5311, bleu4: 0.3384, bleu5: 0.2123
adv_step: 920, nll_gen: 0.7257, bleu2: 0.7688, bleu3: 0.5484, bleu4: 0.3576, bleu5: 0.2228
adv_step: 940, nll_gen: 0.7257, bleu2: 0.7528, bleu3: 0.5002, bleu4: 0.3115, bleu5: 0.1987
adv_step: 960, nll_gen: 0.7250, bleu2: 0.7623, bleu3: 0.5330, bleu4: 0.3341, bleu5: 0.2117
adv_step: 980, nll_gen: 0.7248, bleu2: 0.7629, bleu3: 0.5351, bleu4: 0.3388, bleu5: 0.2146
adv_step: 1000, nll_gen: 0.7249, bleu2: 0.7677, bleu3: 0.5403, bleu4: 0.3345, bleu5: 0.2092
adv_step: 1020, nll_gen: 0.7248, bleu2: 0.7707, bleu3: 0.5372, bleu4: 0.3445, bleu5: 0.2159
adv_step: 1040, nll_gen: 0.7244, bleu2: 0.7635, bleu3: 0.5201, bleu4: 0.3234, bleu5: 0.2051
adv_step: 1060, nll_gen: 0.7242, bleu2: 0.7617, bleu3: 0.5243, bleu4: 0.3337, bleu5: 0.2084
adv_step: 1080, nll_gen: 0.7241, bleu2: 0.7537, bleu3: 0.5264, bleu4: 0.3315, bleu5: 0.2043
adv_step: 1100, nll_gen: 0.7241, bleu2: 0.7607, bleu3: 0.5326, bleu4: 0.3312, bleu5: 0.2144
adv_step: 1120, nll_gen: 0.7237, bleu2: 0.7767, bleu3: 0.5558, bleu4: 0.3584, bleu5: 0.2267
adv_step: 1140, nll_gen: 0.7235, bleu2: 0.7718, bleu3: 0.5302, bleu4: 0.3333, bleu5: 0.2071
adv_step: 1160, nll_gen: 0.7235, bleu2: 0.7581, bleu3: 0.5278, bleu4: 0.3256, bleu5: 0.2026
adv_step: 1180, nll_gen: 0.7232, bleu2: 0.7634, bleu3: 0.5375, bleu4: 0.3397, bleu5: 0.2195
adv_step: 1200, nll_gen: 0.7229, bleu2: 0.7671, bleu3: 0.5348, bleu4: 0.3313, bleu5: 0.2108
adv_step: 1220, nll_gen: 0.7224, bleu2: 0.7489, bleu3: 0.5078, bleu4: 0.3224, bleu5: 0.2030
adv_step: 1240, nll_gen: 0.7220, bleu2: 0.7744, bleu3: 0.5414, bleu4: 0.3361, bleu5: 0.2140
adv_step: 1260, nll_gen: 0.7217, bleu2: 0.7590, bleu3: 0.5397, bleu4: 0.3494, bleu5: 0.2201
adv_step: 1280, nll_gen: 0.7213, bleu2: 0.7671, bleu3: 0.5298, bleu4: 0.3472, bleu5: 0.2286
adv_step: 1300, nll_gen: 0.7211, bleu2: 0.7725, bleu3: 0.5445, bleu4: 0.3513, bleu5: 0.2180
adv_step: 1320, nll_gen: 0.7210, bleu2: 0.7632, bleu3: 0.5384, bleu4: 0.3433, bleu5: 0.2202
