pre_gen_epoch:0, g_pre_loss: 2.2712, nll_gen: 1.5437, bleu2: 0.4095, bleu3: 0.1645, bleu4: 0.0859, bleu5: 0.0607
pre_gen_epoch:10, g_pre_loss: 0.9944, nll_gen: 0.9614, bleu2: 0.7214, bleu3: 0.4773, bleu4: 0.2842, bleu5: 0.1710
pre_gen_epoch:20, g_pre_loss: 0.8673, nll_gen: 0.8494, bleu2: 0.7345, bleu3: 0.4981, bleu4: 0.3096, bleu5: 0.1861
pre_gen_epoch:30, g_pre_loss: 0.8119, nll_gen: 0.8055, bleu2: 0.7199, bleu3: 0.4881, bleu4: 0.2990, bleu5: 0.1822
pre_gen_epoch:40, g_pre_loss: 0.7800, nll_gen: 0.7793, bleu2: 0.7548, bleu3: 0.5189, bleu4: 0.3120, bleu5: 0.1925
pre_gen_epoch:50, g_pre_loss: 0.7603, nll_gen: 0.7664, bleu2: 0.7277, bleu3: 0.4934, bleu4: 0.2982, bleu5: 0.1840
pre_gen_epoch:60, g_pre_loss: 0.7467, nll_gen: 0.7533, bleu2: 0.7254, bleu3: 0.4880, bleu4: 0.3077, bleu5: 0.1912
pre_gen_epoch:70, g_pre_loss: 0.7376, nll_gen: 0.7467, bleu2: 0.7385, bleu3: 0.5107, bleu4: 0.3163, bleu5: 0.1967
pre_gen_epoch:80, g_pre_loss: 0.7315, nll_gen: 0.7409, bleu2: 0.7202, bleu3: 0.4915, bleu4: 0.3006, bleu5: 0.1896
pre_gen_epoch:90, g_pre_loss: 0.7258, nll_gen: 0.7370, bleu2: 0.7310, bleu3: 0.4891, bleu4: 0.2951, bleu5: 0.1863
pre_gen_epoch:100, g_pre_loss: 0.7211, nll_gen: 0.7363, bleu2: 0.7516, bleu3: 0.5293, bleu4: 0.3408, bleu5: 0.2113
pre_gen_epoch:110, g_pre_loss: 0.7148, nll_gen: 0.7292, bleu2: 0.7529, bleu3: 0.5174, bleu4: 0.3234, bleu5: 0.2061
pre_gen_epoch:120, g_pre_loss: 0.7130, nll_gen: 0.7285, bleu2: 0.7298, bleu3: 0.4927, bleu4: 0.3101, bleu5: 0.1944
pre_gen_epoch:130, g_pre_loss: 0.7100, nll_gen: 0.7234, bleu2: 0.7281, bleu3: 0.4963, bleu4: 0.3068, bleu5: 0.1920
pre_gen_epoch:140, g_pre_loss: 0.7089, nll_gen: 0.7200, bleu2: 0.7379, bleu3: 0.4907, bleu4: 0.2979, bleu5: 0.1812
adv_step: 0, nll_gen: 0.7159, bleu2: 0.7392, bleu3: 0.5098, bleu4: 0.3247, bleu5: 0.2004
adv_step: 20, nll_gen: 0.7157, bleu2: 0.7320, bleu3: 0.5025, bleu4: 0.3187, bleu5: 0.1915
adv_step: 40, nll_gen: 0.7158, bleu2: 0.7340, bleu3: 0.5063, bleu4: 0.3169, bleu5: 0.2006
adv_step: 60, nll_gen: 0.7163, bleu2: 0.7385, bleu3: 0.5059, bleu4: 0.3119, bleu5: 0.1942
adv_step: 80, nll_gen: 0.7170, bleu2: 0.7650, bleu3: 0.5389, bleu4: 0.3400, bleu5: 0.2057
adv_step: 100, nll_gen: 0.7173, bleu2: 0.7329, bleu3: 0.4999, bleu4: 0.3082, bleu5: 0.1908
adv_step: 120, nll_gen: 0.7178, bleu2: 0.7554, bleu3: 0.5333, bleu4: 0.3427, bleu5: 0.2203
adv_step: 140, nll_gen: 0.7183, bleu2: 0.7536, bleu3: 0.5187, bleu4: 0.3127, bleu5: 0.1943
adv_step: 160, nll_gen: 0.7188, bleu2: 0.7443, bleu3: 0.5169, bleu4: 0.3203, bleu5: 0.2015
adv_step: 180, nll_gen: 0.7196, bleu2: 0.7552, bleu3: 0.5309, bleu4: 0.3366, bleu5: 0.2123
adv_step: 200, nll_gen: 0.7205, bleu2: 0.7591, bleu3: 0.5427, bleu4: 0.3505, bleu5: 0.2070
adv_step: 220, nll_gen: 0.7214, bleu2: 0.7454, bleu3: 0.5105, bleu4: 0.3255, bleu5: 0.2076
adv_step: 240, nll_gen: 0.7222, bleu2: 0.7666, bleu3: 0.5447, bleu4: 0.3564, bleu5: 0.2240
adv_step: 260, nll_gen: 0.7229, bleu2: 0.7548, bleu3: 0.5317, bleu4: 0.3388, bleu5: 0.2024
adv_step: 280, nll_gen: 0.7239, bleu2: 0.7654, bleu3: 0.5388, bleu4: 0.3491, bleu5: 0.2195
adv_step: 300, nll_gen: 0.7246, bleu2: 0.7846, bleu3: 0.5800, bleu4: 0.3820, bleu5: 0.2406
adv_step: 320, nll_gen: 0.7254, bleu2: 0.7618, bleu3: 0.5302, bleu4: 0.3247, bleu5: 0.2034
adv_step: 340, nll_gen: 0.7261, bleu2: 0.7710, bleu3: 0.5464, bleu4: 0.3388, bleu5: 0.2095
adv_step: 360, nll_gen: 0.7269, bleu2: 0.7835, bleu3: 0.5626, bleu4: 0.3655, bleu5: 0.2305
adv_step: 380, nll_gen: 0.7276, bleu2: 0.7919, bleu3: 0.5710, bleu4: 0.3717, bleu5: 0.2276
adv_step: 400, nll_gen: 0.7284, bleu2: 0.7770, bleu3: 0.5594, bleu4: 0.3641, bleu5: 0.2247
