epoch,Bleu3,bleus3_accurate (2),bleus3_accurate (3),bleus3_accurate (4)
0.0,0.5033700666258353,0.5094554729320293,0.518654384139791,0.5181512934692599
20.0,0.537929484933073,0.5613791008166804,0.5206577360745733,0.5142105818539826
40.0,0.5310867706560075,0.5298442485549275,0.5020672106683407,0.5413253855264375
60.0,0.4790995763794845,0.5244270553619583,0.5032179065988337,0.5377407763545882
80.0,0.4743829775850243,0.5144205009498364,0.5065737525865662,0.5399308473612368
100.0,0.4598831518650787,0.5199235975895047,0.5162986390745739,0.5141657615707809
120.0,0.5475333054662486,0.5039689786265681,0.4979095573528074,0.5114221216359404
140.0,0.5118477807600479,0.5324191311017751,0.4850666718224876,0.5000418493216683
160.0,0.516735574045307,0.513943105196683,0.4752667040619693,0.5012148910578079
180.0,0.5028748636971674,0.4862579229757776,0.5205078885660165,0.5246797355799432
200.0,0.4873968078205782,0.4996485148024361,0.4848794343205046,0.4904268424326759
220.0,0.4672215963658419,0.4840587823239807,0.5003584821834328,0.4731359607385042
240.0,0.4537021164605677,0.5010416758743786,0.5004298190118099,0.4950887969891197
260.0,0.47254679560066,0.4394483625204672,0.4797226490946069,0.5041743923010541
280.0,0.5208294529775328,0.5516777050521504,0.5036667628701728,0.490355896715365
300.0,0.5155617317522071,0.531607386871963,0.5191782886085914,0.5233525692715785
320.0,0.5084925174771572,0.5311456290814842,0.510805847053883,0.5077745643549981
340.0,0.5156024107936186,0.4999960779014029,0.4928021194124502,0.4798846238863898
360.0,0.4855108929888442,0.4949178759262226,0.4562191343614262,0.4982205122547803
380.0,0.4280060981066334,0.5119989231795982,0.4600051718671818,0.4977622065656835
400.0,0.4512653172299895,0.4765344126198561,0.5016668027356227,0.5269100923573132
420.0,0.4883058662345827,0.4975516429778391,0.4854053799719513,0.5175439418848098
440.0,0.4934372767573938,0.5185204404235672,0.5056991570460289,0.5012538218065956
460.0,0.4797286867076144,0.5136481144087104,0.4868536814150544,0.5143685726128026
480.0,0.5044148072470569,0.5131710949184944,0.4526705856573437,0.509256476272846
500.0,0.4852864466006368,0.5067085286552402,0.4597596082897431,0.4993994346462659
520.0,0.4355107168285207,0.515190034882674,0.4637856989944649,0.4760042684581142
540.0,0.4626224338545366,0.5345791628206227,0.4165908718287661,0.4830520229386966
560.0,0.471785966123233,0.5416367046668773,0.4233270358835385,0.4844207916394645
580.0,0.4841540535693197,0.5441461353871772,0.4402442030901341,0.4637615618824883
600.0,0.4948232428299731,0.5125618696462266,0.4801766482026218,0.472663245244189
620.0,0.4695262323687561,0.5087019103878075,0.4754759234784469,0.4592270087485867
640.0,0.4636118766925106,0.571123444728862,0.4869476729061312,0.4809507195059584
660.0,0.4542235587694336,0.4611487569813211,0.5359294893577237,0.5092849821035539
680.0,0.4904456789948645,0.4751121752842885,0.5191642902075113,0.4961312615234598
700.0,0.4643547917879458,0.527306321015575,0.5566730873367023,0.4860223115696704
720.0,0.5008421558671307,0.5184235775937102,0.5699442922635566,0.4681666201076064
740.0,0.4981473972704941,0.5125163963460392,0.569537567682961,0.4609259642328042
760.0,0.4660003882511153,0.5234523644062333,0.5233118156239209,0.4876434467980938
780.0,0.5214656938706437,0.5198659631969186,0.5172788019190686,0.4525212636561406
800.0,0.4782891828653694,0.4757949522302215,0.51422583219048,0.4536272792861957
820.0,0.4428743376397668,0.4896663761725538,0.5243287128409397,0.4756178270771167
840.0,0.4019766647624203,0.4837784200147874,0.4886586747301351,0.4756947563405354
860.0,0.4635118915095612,0.5095186803961325,0.4797143359813147,0.4927661980903989
880.0,0.4657345139847983,0.5374969589124564,0.4981718303016008,0.4746581713666382
900.0,0.4331202353675948,0.536806493663815,0.4811327177082574,0.4456751256469697
920.0,0.4146948091719437,0.4781800998697207,0.4931689538894797,0.475178706483854
940.0,0.4164716559406952,0.4467855703128495,0.488091750069826,0.4938598754143316
960.0,0.4481691701252856,0.5018792899425185,0.4330953856748678,0.4623284879692648
980.0,0.4379080258812142,0.5149108171893925,0.4744761589312774,0.4506331320136128
999.0,0.4577866542397841,0.5050852348839155,0.5136992435223144,0.43478255525506027
