epoch,Bleu4,bleus4_accurate (2),bleus4_accurate (3),bleus4_accurate (4)
0.0,0.3113557786799248,0.3187454926414385,0.3266585798708843,0.3265773292352113
20.0,0.3402377054976045,0.3643024203021414,0.3258630142521021,0.31975048430418784
40.0,0.3339243274022355,0.3300627265168802,0.3098420101020092,0.3401184861044149
60.0,0.28303940014472906,0.3206177646817317,0.30896595455203635,0.3381045953264354
80.0,0.28166675613506875,0.3166630230011259,0.3107692127514849,0.34698147148261915
100.0,0.2722960619701857,0.32530429820049056,0.3225921245361413,0.3187758717289091
120.0,0.35351651379416354,0.31680149804329466,0.3069466115094973,0.3074045321114636
140.0,0.31515694862130417,0.3337275374421062,0.29808338938027856,0.29724656464538
160.0,0.31812355046100504,0.3147645169508271,0.2853109386855877,0.3022726327378763
180.0,0.3034447395312203,0.2842178308377525,0.3246083527456338,0.32111085362996955
200.0,0.2962092173329328,0.2960534302431421,0.2970262208776314,0.29228251135301025
220.0,0.284155602250229,0.284560751183735,0.30665253987236685,0.28405551092001485
240.0,0.2716119257508067,0.29994262588511833,0.30680183476460104,0.3033615023525565
260.0,0.28988572411594304,0.2628248538309341,0.2928385160911799,0.30908163915214804
280.0,0.32569076503183764,0.34806796318017696,0.3073921357726568,0.2951414336918753
300.0,0.320400378726974,0.32779964553758856,0.33099737017811165,0.33139912444379105
320.0,0.3115251955253265,0.3329134343050689,0.31679825422160945,0.3245111802447215
340.0,0.3225914476605001,0.3032560468820709,0.29688537441619034,0.29880183491857204
360.0,0.2920359880848443,0.2992717287996248,0.2715650899753653,0.3168683824111308
380.0,0.2411139376534262,0.3111085966719785,0.2744982328283765,0.31891027170633146
400.0,0.2600108073637046,0.2885044853836168,0.3008335492905159,0.3454735341207745
420.0,0.2942150338656209,0.30812220240036603,0.28757590726757204,0.3370194979698513
440.0,0.3012254858767087,0.3249909293024477,0.3032944808950584,0.3193724399476929
460.0,0.2867389382241153,0.32898372687506405,0.2840588578438628,0.32507360080889885
480.0,0.2999360608237049,0.328935878052594,0.26338764193728986,0.32537842628278096
500.0,0.28255125895621763,0.3202267886860614,0.26805532481566124,0.3229539913847632
520.0,0.2590994110917466,0.3229091378035203,0.2676124043197521,0.2933301251507614
540.0,0.2808176284953128,0.3419486140173968,0.2367877966906025,0.29462223659535003
560.0,0.28271040195389785,0.34915724179294017,0.23992020232160455,0.30503809088353984
580.0,0.2933158165082448,0.3462436618290639,0.2552678454422714,0.28462455803872583
600.0,0.3036539309781128,0.31225805005949875,0.28583191207664616,0.2941657705348951
620.0,0.2849171663836612,0.31820993800547365,0.2826720085696855,0.2850513159314266
640.0,0.2810148636861313,0.3824796705027465,0.3026283851567958,0.29995893405889085
660.0,0.2776503357386388,0.2782210539564063,0.3505053406518579,0.3179407909328764
680.0,0.303948233226975,0.2995065654722457,0.3351118725166124,0.3042024961355212
700.0,0.2790560654318469,0.33964752597782233,0.3605466079242989,0.2950204270624612
720.0,0.30823710055388137,0.32727581795751765,0.3664900125234508,0.2746842484167414
740.0,0.31543323734275314,0.3290303364034051,0.3655139345268847,0.2758864598534223
760.0,0.29576406975414943,0.33946606943197816,0.3222661884007702,0.3011332355592358
780.0,0.3310198799244306,0.3372978602415949,0.3064474021572388,0.26964912900330884
800.0,0.287827357701468,0.2876866043527157,0.3141657726367044,0.2719660331873069
820.0,0.2605988854083638,0.2972721216854741,0.3220068605448795,0.2890324689176988
840.0,0.237270491118527,0.2902025111119431,0.2862322261721976,0.2839635579109795
860.0,0.28696255494970097,0.3207943383005657,0.27837773876271005,0.3018696223800092
880.0,0.29117998361642816,0.3373909695678116,0.2926257052815773,0.2786579999094187
900.0,0.2646551709622742,0.34372557271668097,0.28681346179337835,0.2583306929520223
920.0,0.2478842530552039,0.29897204494132107,0.3109091205359633,0.29088865145522197
940.0,0.2476524276506784,0.27046431657422104,0.2976000256873598,0.3070062646505308
960.0,0.26972989259357283,0.3170574503160877,0.24616653529122895,0.26649453491109004
980.0,0.2596312856447927,0.3273930793614945,0.26651224270376683,0.26993677422560464
999.0,0.271312246392455,0.3179369271728668,0.3030824787894749,0.2597880802959083
