epoch,Bleu5
0.0,0.20461266912994644
20.0,0.1988308422066231
40.0,0.21263202639982814
60.0,0.2103224615390814
80.0,0.22223851622749669
100.0,0.1987150429512058
120.0,0.18867788464033852
140.0,0.18112113950962144
160.0,0.18714532134062112
180.0,0.20014505955827383
200.0,0.18120022112420098
220.0,0.17796407179122598
240.0,0.1900195701024802
260.0,0.1923562711263506
280.0,0.18315577923471188
300.0,0.2108227450637756
320.0,0.20718350097484375
340.0,0.18696253670861102
360.0,0.19754035434275796
380.0,0.2008789424384449
400.0,0.2170861904534697
420.0,0.21253427832500557
440.0,0.19829228560976067
460.0,0.19908789777797656
480.0,0.20536686308876753
500.0,0.20887621318253138
520.0,0.1819369737003852
540.0,0.18237306187459612
560.0,0.19084449851113325
580.0,0.1770625516860999
600.0,0.1867611646487739
620.0,0.17849725228142413
640.0,0.18657628855397237
660.0,0.1958250225395866
680.0,0.18560828878217206
700.0,0.1795296028736408
720.0,0.16778322211017524
740.0,0.17293875450166968
760.0,0.18963193403146492
780.0,0.16898804733547065
800.0,0.17169856393107485
820.0,0.18220160212030773
840.0,0.18042140654223676
860.0,0.18981598521654144
880.0,0.17193586924920543
900.0,0.16082879471274222
920.0,0.17943240471174599
940.0,0.1891823669095824
960.0,0.16686165905822953
980.0,0.1702429008301345
999.0,0.16424509412719357
