epoch,Bleu4,bleus4_999999_na (2),bleus4_999999_na (3),bleus4_999999_na (4)
0.0,0.2300087610046093,0.2356161476110061,0.2284400802005674,0.2290687675122655
20.0,0.2329403575270816,0.23753575645369795,0.2339813247667703,0.2294695751707469
40.0,0.2348017752309824,0.23894753877637276,0.2352173114465615,0.2342846081735961
60.0,0.2386909057225481,0.24433706991326035,0.24029852028499904,0.2391312420893005
80.0,0.2448036425410943,0.2489182022441863,0.24594135436627604,0.2466182886979081
100.0,0.2489571065915237,0.2523998955308424,0.2515711869772373,0.25040012763932984
120.0,0.2541365264965688,0.25905798466711755,0.2529007664796193,0.2548434786017481
140.0,0.25815122668392404,0.2622001758336939,0.259243500441094,0.2593656613884986
160.0,0.2640579275063059,0.2647566649990056,0.26379154584856723,0.2649520863472949
180.0,0.2672467136851984,0.2683961100978424,0.26725471250581545,0.2698728241428904
200.0,0.26911458016652545,0.2680376828528032,0.2717413127658454,0.2691456610129728
220.0,0.2718218221866055,0.27009505170034875,0.27374230978281383,0.27196154205019385
240.0,0.2745076394334176,0.2715214997747833,0.27333580781783795,0.2752158899240443
260.0,0.2758688742125354,0.2740451412990993,0.2771460692271101,0.27448446773387364
280.0,0.2777861765738488,0.2730110455201977,0.27671128102981835,0.2758867409272248
300.0,0.2800392282209386,0.2760387924008303,0.2778192468640347,0.27744083439327033
320.0,0.28075028744514946,0.2725028876289915,0.2758032478492006,0.2753479376722747
340.0,0.2802493371330749,0.27015167493884845,0.2729849037966681,0.275195018343565
360.0,0.28042972747038963,0.27018800411898275,0.2754921734951196,0.2761087857484765
380.0,0.28252238454459555,0.2693131209748768,0.27614797552113873,0.2732676936634993
400.0,0.2850024676590866,0.2692061518781032,0.2750825123033571,0.27402343122264616
420.0,0.2827216099633089,0.26964326946447753,0.2741457814549043,0.2712748092523907
440.0,0.2809829639657029,0.2679354780317806,0.27385417587987804,0.27220705834773096
460.0,0.2786741536490797,0.26384940317855354,0.2751046377663333,0.26972004102510216
480.0,0.2825129297139073,0.2677363438048103,0.2688687566161597,0.2708158886199397
500.0,0.2813892997347271,0.2645767359053603,0.27271454712221177,0.2662833575670873
520.0,0.2797646099362463,0.26199616246823104,0.27024700606624624,0.2669190196082268
540.0,0.2767116667397868,0.26399288729288434,0.2726976350465348,0.26306798810567084
560.0,0.2776998430769189,0.264738496853942,0.27450351694025443,0.2629753813777503
580.0,0.2771994172742685,0.2660112780651279,0.2727320349515501,0.25952967957775075
600.0,0.2759974921252081,0.2673103767919729,0.2774392462385696,0.26054565429266585
620.0,0.2741223657017779,0.26852963929417395,0.2744798564558833,0.25743722734448743
640.0,0.2739160971006311,0.2675846713968327,0.27458514734831885,0.2592529321419883
660.0,0.26996483529303456,0.27093909990730897,0.27132049027087723,0.2580119416016615
680.0,0.273061287361346,0.2678385497784638,0.27500977682474925,0.2582854491595449
700.0,0.27326589892041475,0.2693897071822975,0.2763917121835551,0.2561753703304965
720.0,0.27155826796582505,0.27082570779444065,0.2757982067485924,0.25531192902227684
740.0,0.27108148074058125,0.2741251310211894,0.2753114907838771,0.2565623801604763
760.0,0.27148516834579045,0.2746656572968931,0.276659382833888,0.25640662196952896
780.0,0.26974129618191417,0.27265637516981595,0.2776546985226474,0.25574637864637545
800.0,0.27054762897408896,0.2722501898936519,0.2770510097282332,0.2550725995925512
820.0,0.271053443612414,0.2722287926245349,0.2764949378628248,0.2546733545559876
840.0,0.2689317132839925,0.2697683793686466,0.2759780784835741,0.25814063748035543
860.0,0.26903721674476433,0.2707948249001155,0.2735385559093237,0.25596943099581154
880.0,0.2735494666797287,0.2687322694880398,0.2733021090130599,0.2591670691646359
900.0,0.2684878523720165,0.2686744673664053,0.2725062269657983,0.2565540205902339
920.0,0.2719454637423699,0.269523597966372,0.2716686699700605,0.2578617022940746
940.0,0.2692758787027463,0.2670786341968434,0.2730996827135885,0.2584876869124547
960.0,0.27221805211523464,0.26982656361523233,0.2716209254522977,0.2599858207399966
980.0,0.27025805266246405,0.2676204957183177,0.27225713996052936,0.2603208543509793
1000.0,0.2708886964004853,0.2662218207701007,0.27087751681023875,0.2616734403034794
1020.0,0.2729452846025642,0.26759066003184023,0.269549736282085,0.25933111994649355
