epoch,Bleu3,bleus3_999999_na (2),bleus3_999999_na (3),bleus3_999999_na (4)
0.0,0.4460428385485943,0.4502439610374692,0.4656284107768696,0.4541826610773173
20.0,0.4476659209772733,0.4557577829470361,0.4673331075091674,0.4584613034556165
40.0,0.4557290613931957,0.460885360599857,0.4741871903141692,0.4602349935363155
60.0,0.4588578593258511,0.463464126425341,0.4808506325766601,0.4703227555204152
80.0,0.4650111015147159,0.4726649706054775,0.4836792279355869,0.4740007037007609
100.0,0.4706445859296684,0.4770654395450562,0.4914433719377642,0.4798882871110822
120.0,0.4789704550872215,0.482499514413383,0.4967138230251182,0.4836904733998917
140.0,0.4809639730569534,0.4877310869361364,0.4999060654934816,0.4914808935201614
160.0,0.4871360052176368,0.492135121824435,0.5051852539156477,0.4946339267734078
180.0,0.4920858580280495,0.4934156532853775,0.5086294667105032,0.4949277636204949
200.0,0.4914335904722645,0.4989360439588724,0.5074438356406502,0.4980843596405508
220.0,0.4941814798436002,0.49953698406634495,0.5137064897892496,0.4986217370666852
240.0,0.4987686327889582,0.5004089574925472,0.5138371661954247,0.5001358014143014
260.0,0.5000736757481671,0.4994323537090749,0.515155949786937,0.5020704317663724
280.0,0.4988604084655197,0.4982486005939356,0.5154831365892681,0.4998817275712032
300.0,0.4950400166575278,0.4989377742159712,0.5145982313593553,0.5007705898889976
320.0,0.4971483488841786,0.4935786902552374,0.5149989568351477,0.4924233556696949
340.0,0.4987866564755602,0.4913301973841493,0.5123879619004319,0.4943499217394207
360.0,0.4942285660670122,0.4906736804502256,0.5139727889213102,0.4926318635329599
380.0,0.4920763003689028,0.488300813225609,0.5118442096309334,0.4913578518907003
400.0,0.4920969643951396,0.4836237022453075,0.5083643264927991,0.4889243781499252
420.0,0.4878659813170048,0.4817294913204246,0.5085327280374937,0.4841979869260494
440.0,0.4843839889378204,0.4781372706947334,0.5003971789616722,0.4837914549829793
460.0,0.4810102852342949,0.4730481881216744,0.4962029565883553,0.4817021350730925
480.0,0.481831537298562,0.4730208491237376,0.49444457106960704,0.4800200601978689
500.0,0.4772405380410651,0.4712524393019467,0.4922816330007699,0.4794454465623773
520.0,0.4723593600086315,0.474118806407307,0.4868345522904852,0.4764268292909538
540.0,0.4683409993493055,0.4681954149196597,0.4867226201230021,0.4754973706126557
560.0,0.4679959979139252,0.4655095806209111,0.4841363850694234,0.4744065989201617
580.0,0.4646825245738549,0.4688387240304272,0.4840667667227434,0.4734613910029489
600.0,0.4647854618636346,0.4662778380124797,0.4820345424830825,0.4694708707909581
620.0,0.4635751233246667,0.4696959025521655,0.4827231313536566,0.4670808134409918
640.0,0.4621937824922317,0.4676896202712142,0.4837514570982554,0.464763884643519
660.0,0.4572672128607165,0.4685807757674804,0.4807842915867401,0.4598159312382917
680.0,0.4586221808376024,0.4699773912671898,0.4836633120686994,0.4621659612749933
700.0,0.4571642941909978,0.4668478163551518,0.4798207065586632,0.4609688888210533
720.0,0.4521622978218925,0.4748550476149042,0.4840178326920421,0.4620955980576792
740.0,0.4519033387144964,0.4709325516690519,0.4824651545455107,0.458492017738834
760.0,0.4543806167334286,0.4741789383283597,0.4813333612804958,0.4585811235802493
780.0,0.4537807526116948,0.4799769675580206,0.4826283710002948,0.4601143978350138
800.0,0.4542136278313221,0.4797646199948679,0.4826392529486796,0.4620938863252538
820.0,0.4491671253089141,0.4831358113278896,0.4822006832915277,0.4581053071856837
840.0,0.449094674286658,0.4862600770275364,0.4841912556751592,0.4610963571744254
860.0,0.4493595013697992,0.4882856751636308,0.4886802337341997,0.4605329808071152
880.0,0.4516208912117328,0.4886231494424151,0.4897790073863584,0.4610326060062752
900.0,0.4522126530849969,0.4876484893719074,0.4896302236502316,0.4663712867719841
920.0,0.4558321498895973,0.4895368581327493,0.4895381973719744,0.4669561424566958
940.0,0.4591482401953089,0.4915780297941683,0.4922210024431162,0.4646518887147896
960.0,0.4580029782387367,0.4932967170364855,0.4961895402438631,0.4620586506162456
980.0,0.458464511727114,0.4933330819802615,0.4920330385065216,0.4681642193902705
1000.0,0.4619728306282428,0.4917398626701338,0.4951909827432519,0.4693013028996933
1020.0,0.4657334458737666,0.4938069538839126,0.4965547023834067,0.467734756200248
1040.0,0.4668868187573638,0.4915735126144351,0.497636798691245,0.4721903112162883
1060.0,0.4677457975776724,0.4912750600755556,0.4979653228374788,0.4690306401347661
1080.0,0.4693715965572598,0.4942826982561234,0.4969643978769982,0.4725062564298935
1100.0,0.4715716269903604,0.4944383805999792,0.4982898821153074,0.4724707454813549
1120.0,0.4715072626864907,0.4939690268129168,0.4969311155543279,0.4765491363177948
1140.0,0.4741479187903677,0.4937791791242411,0.4979022464588232,0.4765948609034776
1160.0,0.4727742763311744,0.4967775161503114,0.5025927705124571,0.4745952240622025
1180.0,0.4728787372105016,0.4943607396397357,0.4991041448638629,0.4727764254945666
1200.0,0.4775231950619213,0.4944197420469628,0.5005542189063155,0.4748573387284583
1220.0,0.4737201503349913,0.4908825077673005,0.4997506262303905,0.475493819644409
1240.0,0.475172146558793,0.4920278601539183,0.5012630930338421,0.4758475449610282
1260.0,0.4763004714351945,0.4936669460278093,0.4994060995565717,0.4757701981983462
1280.0,0.4746004722973133,0.4912990746343783,0.4997497596825889,0.4765987850188354
1300.0,0.4783010948953916,0.4879482664581004,0.4995708439784008,0.4744528939352
1320.0,0.4768885070137748,0.4922118246508974,0.4996307009008755,0.47202292341928004
1340.0,0.4785639271263656,0.4921898793359287,0.4994642972442001,0.4734373270653076
1360.0,0.4771902966206738,0.4895436976273739,0.5008494903710566,0.4748240925625448
1380.0,0.476410101234835,0.4903115638385407,0.4975158085544658,0.474859952368474
1400.0,0.4780173092028463,0.4904588421159078,0.4989055567811007,0.472232111266078
1420.0,0.4776682574238112,0.49155568296359,0.496906968401153,0.4745722003796929
1440.0,0.4755863029887179,0.4888282587354574,0.5013503510522808,0.4763540348176116
1460.0,0.4792726786345536,0.489727529406251,0.5020637522185682,0.4748799552228202
1480.0,0.47659264309265004,0.4883942418241674,0.501489397537609,0.4730509302067384
1500.0,0.4813612914658772,0.4883282874802043,0.5015653506452953,0.4749729188284074
1520.0,0.478823644493982,0.4906876269945006,0.5004962442612025,0.4765733226251396
1540.0,0.4780719280513063,0.48842886138346,0.5010672872050435,0.4745838772043882
1560.0,0.4757197815309638,0.4887004280436783,0.4999076657878008,0.4753108854152022
1580.0,0.4763524861300266,0.4886934984559195,0.5015623249344057,0.477308823554985
1600.0,0.4805945540142017,0.490388973213058,0.5021671000586521,0.4754307948897691
1620.0,0.4789764046569671,0.4863061286596522,0.5002124182225501,0.4747736579610341
1640.0,0.48006517526259207,0.4888164004692314,0.4950902110579468,0.4772152707675245
1660.0,0.4799539104047933,0.4863413798831239,0.4979965761966753,0.4794809795603945
1680.0,0.4793974357390701,0.4861456780332826,0.496981917544745,0.4802564887798361
1700.0,0.4824045313784785,0.4873368921630074,0.4990365592321953,0.4795618856665868
1720.0,0.4788339369023951,0.4841042434006411,0.4950275777220617,0.474550042472857
1740.0,0.4802318846911107,0.4877951815103059,0.4965756349991032,0.4772659145678334
1760.0,0.4816167530016542,0.4876794436155534,0.4950467366448193,0.4791981478753483
