epoch,Bleu4
0.0,0.23418876259423485
20.0,0.23759540535596266
40.0,0.24194860333852986
60.0,0.2448900383118409
80.0,0.24722448192260085
100.0,0.2504361657156878
120.0,0.25287255212843945
140.0,0.2577219372634491
160.0,0.2611825285671787
180.0,0.2643467188628641
200.0,0.2685944858519501
220.0,0.27226156703010546
240.0,0.2758940836674028
260.0,0.27972684317698304
280.0,0.2843527228810598
300.0,0.2885277097368833
320.0,0.2909141971934628
340.0,0.2925102266045917
360.0,0.2949622307950561
380.0,0.2963829285969592
400.0,0.30157154655265195
420.0,0.30624657475343564
440.0,0.3058307691099601
460.0,0.3123779761717164
480.0,0.31370467982799205
500.0,0.318072016743355
520.0,0.3201008399921048
540.0,0.3215281084084349
560.0,0.3242420520960834
580.0,0.3292301537036065
600.0,0.3321430710338676
620.0,0.3339878208927564
640.0,0.33562011403930203
660.0,0.3387261631006324
680.0,0.3432948445924376
700.0,0.3454426378362498
720.0,0.34733499096347564
740.0,0.34751321939670243
760.0,0.3518720607778399
780.0,0.3526408563803564
800.0,0.35791581724775595
820.0,0.3624880042779605
840.0,0.3629859738916368
860.0,0.3643142017577147
880.0,0.3669157629044733
900.0,0.3693293319354468
920.0,0.36835349995168
940.0,0.36944824755248
960.0,0.3644905816766509
980.0,0.3629310283534532
1000.0,0.3568811877912481
1020.0,0.3510355770244086
1040.0,0.3462860714017396
1060.0,0.3372521463553742
1080.0,0.3303511508462306
1100.0,0.32065822706614994
1120.0,0.3065201163274392
1140.0,0.2877580798909861
1160.0,0.2663575581717873
1180.0,0.24704990518013026
1200.0,0.2271706340538912
1220.0,0.20824761761904925
1240.0,0.19131880457874215
1260.0,0.17709104950546614
1280.0,0.16408580844291276
1300.0,0.1551656913493029
1320.0,0.14530537035042282
1340.0,0.13794384763820913
1360.0,0.13044547734289869
1380.0,0.12208563466163495
1400.0,0.11595593786176304
1420.0,0.11115789462828933
1440.0,0.10660139932995363
1460.0,0.09925999733333593
1480.0,0.0958551744780843
1500.0,0.09190897510311004
1520.0,0.08740615698555307
1540.0,0.08439750486079599
1560.0,0.08061087507550976
1580.0,0.07637051295500663
1600.0,0.0730585675453239
1620.0,0.06986633142324415
1640.0,0.06435941097683033
1660.0,0.061911963919526025
1680.0,0.05706300848141532
1700.0,0.051697014631640725
1720.0,0.046577412310172116
1740.0,0.04165059166863904
1760.0,0.03660619846585235
