epoch,Bleu3,bleus3_999999_na (2),bleus3_999999_na (3),bleus3_999999_na (4),bleus3_999999_na (5),bleus3_999999_na (6),bleus3_999999_na (7),bleus3_999999_na (8)
320.0,0.5189625164212839,0.5329834413040258,0.5157060008363085,0.5392781177201981,0.5310422171677696,0.5251314806508061,0.5201592193229931,0.531609128655695
340.0,0.5205969103623277,0.5330174243672333,0.5199494214852141,0.5381137560321174,0.5299579474994742,0.5251062896741937,0.5196178389354936,0.5308109667679016
360.0,0.5238287762528655,0.5330651826946766,0.5222290041789367,0.5377728977435171,0.5383551723995841,0.5293926263921105,0.5206600751974267,0.533911725495376
380.0,0.5207237636810317,0.5314860262718109,0.5237997879252818,0.5438926440635189,0.5368706939442427,0.5311034516562341,0.5242025054729412,0.5327497555127799
400.0,0.5248979776310307,0.534118817127909,0.5249906241216754,0.5390818715947925,0.5326719396761338,0.5325789983207847,0.5239246712889933,0.5351922138261849
420.0,0.5225891439973667,0.5374661494059438,0.5247855750128938,0.5456331969319023,0.5368272159687566,0.5336250641501545,0.5241742928738549,0.5333889172858692
440.0,0.5281218403114754,0.5393523565369114,0.5225299285780513,0.5451043383252614,0.5398392481470301,0.5358352394463811,0.5270925082961955,0.5376692522311874
460.0,0.5246048293811635,0.5385984502223413,0.5286825867093561,0.545154021455643,0.5367600152479061,0.5420411442174754,0.5247928259070279,0.5411762947524035
480.0,0.5291063670127857,0.5440754256163921,0.5276491260197078,0.5485291645972235,0.5463662285822101,0.5405097555715072,0.5247538643462084,0.5383162480218381
500.0,0.525987989360272,0.5474404550861293,0.5318774393694078,0.5494385310684964,0.5423837606474053,0.5386182396207448,0.5264966229354774,0.5440612650558879
520.0,0.5280863898628705,0.5444559537948818,0.533174585346428,0.5503533642837548,0.5420911104378495,0.5442505725036135,0.5300044136488926,0.5436524950646124
540.0,0.5335444235067065,0.5460774565229017,0.5324592158598725,0.5524954508347157,0.5432015824032818,0.542724162873513,0.5293567214032081,0.549929967269226
560.0,0.5294581122936142,0.5484619368147247,0.5291841318171857,0.5552056441640077,0.5493209442442589,0.5476764053062119,0.5283713625712377,0.547483801103516
580.0,0.5305390711926694,0.5546940036073191,0.5333143828918319,0.5552215596750794,0.551590835547171,0.5444708121829575,0.5298495891230642,0.5476813997175063
600.0,0.5288166318392947,0.5475884846393916,0.535505507644594,0.556204264596069,0.5484103494572322,0.5478418952479912,0.5320149073951195,0.5496764576029403
620.0,0.5318263957108089,0.5516110317850145,0.5339115288113566,0.5601614352336508,0.554135871156838,0.5509437520166484,0.5276476431862133,0.5526857586298299
640.0,0.5369553686919725,0.5552077132998151,0.5350631476306872,0.5585153138578677,0.5532325078713294,0.5472479783028488,0.5297478163286784,0.5539265456862543
660.0,0.5395695725980516,0.5541696563795512,0.5400377949387485,0.5604706322143532,0.5557577391993387,0.5507211018316229,0.5326843032944629,0.5594877293336117
680.0,0.5390595544150276,0.5553715963044785,0.5373820405597318,0.5628900697004848,0.5551722610975753,0.5557583411644226,0.5259554410967748,0.5612563575936164
700.0,0.5361105272054615,0.5573696373031388,0.5427059093162423,0.5632127413986514,0.5555841023856598,0.5575490067428885,0.5288480300673521,0.5621279172269824
720.0,0.5401005459454845,0.5606038848601037,0.5488772994824535,0.5701546736925306,0.5593589718436369,0.5577737184660414,0.5213645378940694,0.5598290504137353
740.0,0.5332229636191003,0.5664534773496884,0.5446633190257514,0.5710498913807894,0.5589037669778958,0.5596036883913007,0.5209936876298216,0.5650072410602186
760.0,0.537448151723238,0.5644912064153886,0.5421688326659113,0.5686037869466171,0.5617759312457762,0.5623540052410697,0.5204513438813185,0.5670233867966354
780.0,0.5404275995950513,0.5684974843383797,0.5430644138589659,0.5708267769260313,0.5606634880318863,0.564996658155213,0.5144581808627245,0.5683203662482563
800.0,0.5393854610383795,0.571153242953969,0.5440016099125308,0.5729457584238405,0.564587903755732,0.5633577242168716,0.5149401739122462,0.5674675392912398
820.0,0.5409000454212101,0.5717197420447192,0.5460258275934456,0.5744347255650383,0.5640432267053549,0.5652347420430888,0.5140929177505418,0.5707695938452807
840.0,0.5364115894580228,0.5717323020163325,0.5455263570843022,0.5727275492709625,0.5648194375134408,0.5649829931511388,0.5098129756875004,0.5708903258879899
860.0,0.5379394835317363,0.5805937198712174,0.5509157395972306,0.5780710142816491,0.5632506202026436,0.5687993989092652,0.5036466495677594,0.5708954434259624
880.0,0.536231137971024,0.5775387632936421,0.5493334351551487,0.5788695474087646,0.5695311084107914,0.5699069896380761,0.5054511244437164,0.5795448946743262
900.0,0.5363099909740621,0.5750634239903983,0.5467691166593115,0.5779235362487392,0.5666749887255002,0.5685783543022526,0.4984619981572905,0.5753028312414619
920.0,0.5345234771189324,0.5789382046422926,0.5479981362395502,0.5775932287146703,0.5685358529952226,0.5711600675107842,0.4980672961555157,0.580613130769802
940.0,0.5402783983764249,0.5807719077520302,0.5491985889635865,0.5829293241406347,0.5709678148539269,0.5750032931121682,0.4938486939320115,0.5826735532654244
960.0,0.534451857565353,0.5810542685426925,0.5511512067400555,0.5822069702518886,0.5714245652480324,0.5737660507043897,0.4937688046941001,0.5845440537648224
980.0,0.5361492646774055,0.5840098164210717,0.5531401803492952,0.5886130386344478,0.5677645245820181,0.5775780357975893,0.4837545156842018,0.5843265864372105
1000.0,0.5333756777620519,0.5894011644972178,0.5503626020247084,0.5874693495208211,0.5684748597717243,0.5722311125121815,0.4845439665113257,0.5931487843111374
1020.0,0.5280592103014207,0.5915537730908209,0.5541125932688448,0.5879319929384123,0.5727605569875179,0.58267526154403,0.4793197790759659,0.5904627595240896
1040.0,0.5294089329285456,0.5932021849740322,0.5524453725841816,0.5896419106910491,0.5778981806361875,0.5762449562478849,0.4714766410660512,0.5968452677169139
1060.0,0.5312593823894703,0.5918632445241742,0.5552149817779014,0.5916081823738198,0.5772515634151888,0.5808653277902537,0.4642220726469858,0.60210296102517
1080.0,0.5318461863671827,0.5925734788773434,0.5552014450860119,0.5971402109154279,0.5806497487799371,0.5804620928258416,0.4603753975729668,0.6088290776927955
1100.0,0.5244601872141874,0.5936645574159819,0.5527445849560618,0.5971335357117213,0.57767538538482,0.5870544509015719,0.4592150166840412,0.6092770888929321
1120.0,0.526021002059373,0.5962989469498492,0.5551515707790627,0.6031735565729245,0.5791843464930506,0.5854634201268252,0.4498796224448108,0.6143018743299933
1140.0,0.5251592474651191,0.5992918454742715,0.5576539739652218,0.6025930344082631,0.5821065193260474,0.5888404494140064,0.44979599391043307,0.6180726518779509
1160.0,0.5247105966331854,0.6054770527763268,0.5574073611474117,0.6014824074060366,0.5846929443552108,0.5930951260478504,0.4397746920504586,0.6237505147464146
1180.0,0.5206886744569823,0.6052730694164654,0.5578444088463953,0.6019500595667475,0.5863688534337108,0.5896121839056558,0.4310691875520896,0.6323299554921586
1200.0,0.52165431856017,0.6056386917914843,0.5550823418305871,0.6104927770422686,0.5894156995435302,0.5881995172365554,0.4236814485600679,0.6283166217318288
1220.0,0.5205690064747814,0.6125349038500424,0.5560174577722954,0.6112001401711722,0.5944842880397502,0.589836745683832,0.4166348340215121,0.6321987467356718
1240.0,0.5215195037183853,0.6165863439796934,0.5606543709671258,0.6112150325580289,0.5915124423826608,0.592173496475443,0.4137037371891914,0.6376395178720687
1260.0,0.5174339414422652,0.615476222987677,0.5564054247482613,0.6132337647618663,0.59985419307032,0.5973625873381762,0.4052036730821989,0.6440053234451873
1280.0,0.5146553411004312,0.6198430235373894,0.5544892720501934,0.619731408489782,0.6020483500159005,0.595633901792729,0.39951621790555614,0.6510708128626403
1300.0,0.5138695076051287,0.6231157959644135,0.5572699651377883,0.6227727565125688,0.6081274452553288,0.5947970968632421,0.3907482035803483,0.6500802913849637
1320.0,0.5117759558804752,0.6267524064467419,0.5521541133990966,0.6242101770914856,0.6090264983479203,0.604442298581922,0.3812794972715493,0.6557800358535639
1340.0,0.5102656216354031,0.6275792017543776,0.553947716194536,0.6311077879128251,0.6163937359899341,0.6011960816517722,0.3708445188984649,0.6630303785561877
1360.0,0.5070061478637289,0.6325110217144496,0.5543010322665248,0.6315000667113522,0.6183744080449254,0.6028202750771571,0.3603278923790874,0.6639631614451473
1380.0,0.5061175755609104,0.635220579797216,0.5522535798794485,0.6336188765257804,0.6179576044230545,0.6045352514550749,0.3546760839123713,0.6701485371029242
1400.0,0.5043159563334062,0.6402325621351873,0.5574965817993442,0.6373424417711304,0.6279630279989039,0.6071812268124217,0.3430269330353332,0.6719417126925902
1420.0,0.5002675248216096,0.6428909097280363,0.558103558303184,0.6405492396037982,0.6345784490681715,0.6109606952066946,0.3328534334437693,0.672211662674112
1440.0,0.5000358486940595,0.6518497645193976,0.5575586992223212,0.6440830165988872,0.6377983302357455,0.6106639939607318,0.3254468804264836,0.6765115881692016
1460.0,0.5000474856949253,0.6527889137969789,0.5608804452436562,0.6463238966758478,0.6427772837335681,0.6088570526174966,0.3161091471400373,0.6786471343689363
1480.0,0.5015407258470677,0.6582180610989568,0.5572621622230352,0.6519567605073125,0.6486187051376789,0.6223886075341838,0.309157719530315,0.6843522462259631
1500.0,0.4874206921632474,0.6662797863896587,0.5591542906949875,0.6493261155840299,0.653900452282515,0.6228192359815782,0.2988280983170758,0.6830138638501696
1520.0,0.4883885157250693,0.6650072062031941,0.5562641838698951,0.6544908505943516,0.6567212351708976,0.6210900023707935,0.2952955300397153,0.6957759764477048
1540.0,0.4883496150091651,0.6750869541487323,0.5640137222132843,0.6582876914094091,0.6648293065619212,0.6226939620971645,0.2883479114610573,0.6950164321588647
1560.0,0.4819678795372042,0.6828069532414888,0.5554873365290506,0.6588959370500205,0.6625961127923365,0.6285051380956389,0.2843415457472939,0.6964135564587175
1580.0,0.4866236395648846,0.6842439098853871,0.5575373568628865,0.6660168396210228,0.6689649583600837,0.6256862504016789,0.2802995798193741,0.7011117715536652
1600.0,0.478210000622378,0.6942993908075675,0.5628122775477051,0.6673792984460974,0.6701295756588397,0.6397423788643277,0.275140173773996,0.7021067576766187
1620.0,0.4762340039898207,0.6998718171964425,0.5619690715576913,0.6728161402726011,0.6788408718702437,0.6380649953676666,0.27109261219491343,0.7070074323362205
1640.0,0.4734075810647159,0.70508789809312,0.5662299441705442,0.6750298897476711,0.6832155371481375,0.6420338384888484,0.2677948267640235,0.7090545531825805
1660.0,0.4641390839220104,0.7094945933550423,0.5692491858865284,0.6785478251142558,0.6854230030876216,0.6427908163052554,0.2652222351100041,0.7093716061605517
1680.0,0.4647358557811717,0.7179442757004312,0.5694073668008733,0.68297244495648,0.68970794169423,0.6484592740973747,0.2608682985095057,0.7122580997275529
1700.0,0.4588737342248457,0.7223535572387831,0.5700583699531522,0.6877659863789122,0.6917128307443269,0.6514441155610738,0.26019716612083404,0.7138119201537142
1720.0,0.4561113937214738,0.733781215457313,0.5721609578237051,0.6918977412367558,0.6971803157887756,0.6539687432934509,0.2554634215621453,0.7170463579017414
1740.0,0.4489956466054542,0.7390137217255733,0.5764758508413791,0.6951045899620132,0.7015017829885698,0.6577029324883071,0.2548824698387148,0.7253833345513689
1760.0,0.4463893242452971,0.7491314270753341,0.5797575462382359,0.6943919660417028,0.701298007766116,0.6599291981810017,0.2518914583786384,0.7212909547183332
1780.0,0.4410108727209768,0.7581617854444728,0.5828348267054819,0.6984822322221562,0.7103080266207183,0.665296033195928,0.24787106292505365,0.7274529972530219
1800.0,0.4382881316681309,0.7653646808370969,0.5869972443172624,0.7008246298515307,0.7142807384035286,0.6698117070421645,0.2437118777768257,0.7321149271510434
1820.0,0.433277488904038,0.7747435959828747,0.5818054382318898,0.7066431619010143,0.7166751874632487,0.6741332188815995,0.2422245235180644,0.733924132079674
1840.0,0.4293326146070119,0.7774295274923111,0.5879749469002554,0.7082838730726893,0.7179129551406284,0.6761679720819525,0.2404041509315508,0.7398717838135606
1860.0,0.4233870871213256,0.7852281072602747,0.5963606795484719,0.7100190552318916,0.7210844533653405,0.6842376809516839,0.2385839892043979,0.7440151313632468
1880.0,0.4155912312555803,0.7931335286521445,0.5980978225780171,0.713164961155136,0.7257996368885344,0.6873607423847243,0.2376937438830505,0.7519188765205572
1900.0,0.4141042206966624,0.7978875503576157,0.5968357665339422,0.7169612842163594,0.7261874537519357,0.6925056962049455,0.2357772274130157,0.7558966891538221
1920.0,0.4053150991162972,0.8049359914832452,0.5996488827679358,0.7173203874235461,0.7280497291390994,0.6910165440378381,0.23522740276814094,0.7583486458768157
1940.0,0.4008873249381009,0.8146941566600969,0.6052250659688642,0.7187755834804813,0.7276428692839821,0.6978469716946754,0.2319031987814448,0.7644284389971153
1960.0,0.3994225057004893,0.8224682304808679,0.6089751599350642,0.7242177730149801,0.7313117797316717,0.6997141796592545,0.23102919081128984,0.7716877842342084
1980.0,0.3985932173425929,0.8279153948108867,0.6108086327412321,0.7243667112676169,0.7355155451124393,0.702712207974463,0.23179396196927224,0.7705305632378828
