epoch,Bleu4
0.0,0.3155421399101125
20.0,0.318372184779414
40.0,0.32309196039757937
60.0,0.31965624367168527
80.0,0.3257108945230454
100.0,0.3239337881079796
120.0,0.32731419058462347
140.0,0.32745122711925206
160.0,0.3308423279936311
180.0,0.3316200846673149
200.0,0.33209150993668046
220.0,0.33230541899343435
240.0,0.33541249727266387
260.0,0.33792590915140414
280.0,0.3366280600669463
300.0,0.3386655188444435
320.0,0.3416570244243605
340.0,0.34215797205784293
360.0,0.3432242633182469
380.0,0.3401335571748374
400.0,0.3427966256438616
420.0,0.3464955205548044
440.0,0.34772072481277416
460.0,0.34851904593468663
480.0,0.35149572711114624
500.0,0.35431641656040685
520.0,0.35107613958109823
540.0,0.35491986243509027
560.0,0.3569264182455695
580.0,0.3620757986432514
600.0,0.35630038730091623
620.0,0.3609350043249621
640.0,0.36462817560292377
660.0,0.3635013288815343
680.0,0.36293109117068684
700.0,0.36642014630629227
720.0,0.36810730470059033
740.0,0.37450421218191504
760.0,0.37267586333464264
780.0,0.37529795609008143
800.0,0.37819281936526106
820.0,0.3799656963037705
840.0,0.3781076431396337
860.0,0.385957049836684
880.0,0.3865558893231694
900.0,0.3839837002165238
920.0,0.3877205097737351
940.0,0.3871304777702195
960.0,0.3868335819498353
980.0,0.3904950616917496
1000.0,0.39572493709792744
1020.0,0.3958954344755647
1040.0,0.3986346900011956
1060.0,0.3980043160265284
1080.0,0.4004193562715238
1100.0,0.3995695642748437
1120.0,0.400788445942645
1140.0,0.4065849534721665
1160.0,0.41335660332332136
1180.0,0.41174538802853494
1200.0,0.41255567238469776
1220.0,0.41964137708187593
1240.0,0.42364622394520496
1260.0,0.42344296074455384
1280.0,0.43001156503291266
1300.0,0.4328729182691839
1320.0,0.436726647292908
1340.0,0.43794492315830597
1360.0,0.4433049025647235
1380.0,0.4466262795979485
1400.0,0.452539305188795
1420.0,0.45643795528429937
1440.0,0.46477991418774295
1460.0,0.46665149897606967
1480.0,0.47429387934872463
1500.0,0.48314919143468554
1520.0,0.4818837892849727
1540.0,0.4933761515829445
1560.0,0.5003606099832122
1580.0,0.5039044962762796
1600.0,0.5169247158693957
1620.0,0.5219299200562157
1640.0,0.5306541915829497
1660.0,0.5327892842003363
1680.0,0.5444825699209986
1700.0,0.5513332518178997
1720.0,0.5637356797973974
1740.0,0.5704712244457827
1760.0,0.5861984545059121
1780.0,0.5956126240862459
1800.0,0.6061159402616807
1820.0,0.6200017467140047
1840.0,0.6222298151771586
1860.0,0.6335685559899857
1880.0,0.6447762199161099
1900.0,0.6529342325376987
1920.0,0.6611124959097021
1940.0,0.6776322574936665
1960.0,0.6899522363561287
1980.0,0.6994029240348152
