epoch,Bleu5
0.0,0.11599103651091805
20.0,0.11706667626668125
40.0,0.11877277457185649
60.0,0.11899450217482016
80.0,0.12209343849571584
100.0,0.1265983635380452
120.0,0.12961570788687646
140.0,0.1324434194804286
160.0,0.1349263863870599
180.0,0.13536652766120094
200.0,0.13847987899392938
220.0,0.1389752112216454
240.0,0.14097866897848702
260.0,0.14183976729144318
280.0,0.14274657793844683
300.0,0.14332941580439315
320.0,0.1437838471968983
340.0,0.14423543306647826
360.0,0.1422757680675195
380.0,0.14370513369766952
400.0,0.14281833058240606
420.0,0.1428621018413933
440.0,0.1431372121519969
460.0,0.14129486526612153
480.0,0.13825243008611318
500.0,0.13988872009657877
520.0,0.13874649492014474
540.0,0.1399968630601405
560.0,0.13781978837805306
580.0,0.14005474518792815
600.0,0.1355399674555438
620.0,0.1364923967384392
640.0,0.13475928129322826
660.0,0.13518476086450557
680.0,0.13340080031997575
700.0,0.1337171150753804
720.0,0.13429123094670548
740.0,0.13348606849520098
760.0,0.13194458521820523
780.0,0.13419624364943597
800.0,0.1331134290463142
820.0,0.13379113524796837
840.0,0.1330955649779006
860.0,0.13394611776526227
880.0,0.13449474374738069
900.0,0.13487179216648978
920.0,0.13554556662747203
940.0,0.1348285262152068
960.0,0.13661118668389277
980.0,0.13632472666074255
1000.0,0.13424923694304144
1020.0,0.13443945344973526
1040.0,0.1352202440907262
1060.0,0.1338305312452393
1080.0,0.13464910924798557
1100.0,0.13199750971137666
1120.0,0.13446677917033112
1140.0,0.13339491216435678
1160.0,0.13374238877469055
1180.0,0.13380435369935376
1200.0,0.1335274642578133
1220.0,0.1311939412042711
1240.0,0.1338405363543035
1260.0,0.1331519604770801
1280.0,0.13257409360341801
1300.0,0.13148381093892195
1320.0,0.1318225059880241
1340.0,0.13256615354001905
1360.0,0.13127513315623146
1380.0,0.1318007206621676
1400.0,0.13167516431011267
1420.0,0.1322584851340113
1440.0,0.13197063080751334
1460.0,0.13227860588745127
1480.0,0.13250603904659528
1500.0,0.13241897227927915
1520.0,0.1321817846450309
1540.0,0.13097891040392978
1560.0,0.13172194984326588
1580.0,0.1334175001355574
1600.0,0.13406494384876674
1620.0,0.1336392835259334
1640.0,0.13302914066543228
1660.0,0.13303887863594263
1680.0,0.13272658009475977
1700.0,0.13226162037610384
1720.0,0.13078948926115547
1740.0,0.13431825906793363
1760.0,0.1330896900020282
1780.0,0.13365283897564195
1800.0,0.1342846515196173
1820.0,0.13272301363706726
1840.0,0.13449414193108708
1860.0,0.13319304080203065
1880.0,0.13322004602253162
1900.0,0.13330838832626848
1920.0,0.1323757119838347
1940.0,0.13162706735778273
1960.0,0.1329247920493866
1980.0,0.1327022661337906
