epoch,Bleu5,bleus5_999999_na (2),bleus5_999999_na (4),bleus5_999999_na (5)
0.0,0.11404415206383407,0.11631825560741088,0.11460750411019055,0.12655794155042047
20.0,0.11374114433463843,0.1189638668754263,0.11620814818049267,0.13017442646327515
40.0,0.11627144798746973,0.1217784125412746,0.11789253189129599,0.1317370284267363
60.0,0.11855719780213456,0.12393649136128465,0.11922167463445953,0.13394458742140253
80.0,0.12179022455516288,0.12574653137270128,0.12236012095937285,0.13889437257110296
100.0,0.12370446047690704,0.1297585074876848,0.12527592612453842,0.1407927706800835
120.0,0.12668049088973993,0.13379525324815505,0.12711393270516608,0.14246760322073565
140.0,0.12858259059807786,0.1353234684226785,0.12979685449519746,0.14583955464176787
160.0,0.13192400841724486,0.1385859917825963,0.13144671462434648,0.146484778482514
180.0,0.13358821100405668,0.14101992116325132,0.13309664360364895,0.15069809868019213
200.0,0.13638503323413756,0.14300895606984396,0.13728904052887175,0.15301567167752508
220.0,0.136197911450589,0.14535154340555428,0.13785930086671164,0.1555359123331988
240.0,0.13894678342614575,0.14583787732671585,0.1403433202233093,0.15680064227121224
260.0,0.1389126479897171,0.14867277919488564,0.1405139377261993,0.15675009367170356
280.0,0.14200412468534254,0.14799874028140453,0.14243427455655802,0.15806762540188976
300.0,0.14456220601894496,0.15038731153452176,0.1430480261735985,0.15993137688351325
320.0,0.14522549301093104,0.15126937523838976,0.14537757300831552,0.15810006174507138
340.0,0.14389908604751253,0.15219844763026874,0.14539701342099265,0.1595272786974513
360.0,0.14587121966162378,0.1512888695855367,0.14554876994249566,0.15926963935729038
380.0,0.1469192711067924,0.15261122420011744,0.1456125972172915,0.15730771063857762
400.0,0.14457056905314833,0.1532380373617356,0.14531908871783225,0.16036449822731744
420.0,0.14593045641108285,0.15275802985706305,0.1458155595594143,0.15767482362394164
440.0,0.14776036865855652,0.1541021945180088,0.14470937266373246,0.1566691700968059
460.0,0.1463465052530138,0.15323606967523745,0.14534022454844964,0.15823003006359693
480.0,0.1459465649012388,0.1504765558240793,0.1492150167157568,0.1555055769094156
500.0,0.14559613688489745,0.15347858020661576,0.14802268051190084,0.15495568166303292
520.0,0.1452675260788204,0.15186708596445206,0.14755190243440025,0.15298501379391458
540.0,0.14513852612018707,0.1519846635064856,0.14655097224229166,0.15358425716576438
560.0,0.14658589696694774,0.15242149332989122,0.14793682877046085,0.15215252263524467
580.0,0.146800998284943,0.15149122236317955,0.1443936666505886,0.15104175516706844
600.0,0.14821115938767465,0.15035409796399765,0.14596808427389438,0.15284756645858044
620.0,0.1460796549256147,0.15017567374053295,0.14434071260819914,0.1543774511083079
640.0,0.14739557690265145,0.14802632492540568,0.14490582236493518,0.1524217443370586
660.0,0.1441267095242044,0.14946498878876074,0.1447448664050323,0.15426294294335907
680.0,0.14510486004179746,0.1479026955071445,0.14550938232252014,0.15238485990486106
700.0,0.1439969479506208,0.1466088385046393,0.14541524246531848,0.15207946574729567
720.0,0.14276014372356513,0.14974768910654207,0.1431718526663509,0.15269642140072054
740.0,0.14350710137602862,0.1511093392040098,0.1445024073763246,0.15254733302346385
760.0,0.14439231825754353,0.1484805791615351,0.14390340333486676,0.15250898742397884
780.0,0.1412739800728372,0.14851040334507706,0.1445646569883897,0.15245850630021066
800.0,0.14288285973183226,0.14967452454092636,0.14386601022921872,0.15495096370878303
820.0,0.14215692697668791,0.14975890282866694,0.14460113365515678,0.15357711854827374
840.0,0.14106175405197866,0.14901857353341633,0.1419618817403329,0.15346153175607904
860.0,0.1410998164524137,0.15086148991250625,0.1448473906066219,0.15380482028576492
880.0,0.14203890173167436,0.14922260739729346,0.14273975752859128,0.15282810813993095
900.0,0.1406226702475302,0.14995274407735196,0.14237224813170934,0.1531097197923888
920.0,0.1418786886571318,0.15009427824932398,0.1416607583565043,0.15491746735630782
940.0,0.1405370822220527,0.14872393721368732,0.14211151534105207,0.15747661096310134
960.0,0.14088885438611032,0.15115131689458208,0.1408915125443969,0.15776519626561605
980.0,0.14260218375174682,0.14980082153899735,0.14407688569256635,0.1577434231251452
1000.0,0.14169846368554748,0.14980427952912728,0.14132410280909696,0.15880498408327748
1020.0,0.14054797558186474,0.14919592226846298,0.14246842477738872,0.1580791383347042
1040.0,0.14172941336014974,0.15033909408144105,0.14302341864172566,0.15705074151135134
1060.0,0.13934164693440487,0.14821736547437706,0.1424142684962187,0.15811420864573392
1080.0,0.13953126875535715,0.14972259288936826,0.14156826629740255,0.1586736106973579
1100.0,0.1390531489863901,0.1476484652143225,0.1415866055009931,0.1580368015400206
1120.0,0.13976905827824265,0.14676623327973815,0.140882692034651,0.1595023748770186
1140.0,0.13991567688679007,0.14832576384923946,0.14220949398578414,0.15981604596489524
1160.0,0.1399593729377104,0.14904254793989946,0.14130436324633416,0.16025851453153026
1180.0,0.14127987687173246,0.14688434443329,0.14267608443652213,0.1585507311331497
1200.0,0.13969627309716845,0.14760717366629209,0.1401282794888962,0.1581653501605572
1220.0,0.1392589072848112,0.14708645848610938,0.139632179597611,0.15854684547124212
1240.0,0.13947123195614944,0.14759207530146853,0.14061259435435072,0.16063203619168334
1260.0,0.13947051480115372,0.14568383687639785,0.14068479131504613,0.16086766471511207
1280.0,0.13942994834119113,0.14792244774658106,0.14069648386908587,0.16015838741898114
1300.0,0.13898992671154042,0.14477861484822205,0.14203904094844924,0.15910853383845394
1320.0,0.13911900703165545,0.14555403515516527,0.14170571290249662,0.15841462679323098
1340.0,0.13892256773160494,0.1442651050471738,0.1389822535510831,0.1577201078714471
1360.0,0.13655648395518274,0.14346885578231572,0.13963210975610396,0.15876069924209926
1380.0,0.13593561257289372,0.14588469070048946,0.13996013806616284,0.1593732016464537
1400.0,0.13597370020818195,0.14515008076589175,0.13926269425746293,0.15879790646019798
1420.0,0.13850181412067192,0.14482544473717315,0.1388446200207287,0.15834280254994454
1440.0,0.13932222360034335,0.14398571774571134,0.13742866754958102,0.15750793586112793
1460.0,0.1361610898195241,0.14391098769793034,0.1397674076293556,0.157827546720268
1480.0,0.1376603840713453,0.1434809825534392,0.13867281583944868,0.15681004005793406
1500.0,0.1369794221774039,0.14467606985296105,0.1372269093281742,0.15582369546711303
1520.0,0.136750857566601,0.14297532183096304,0.137425632761921,0.1566369688170964
1540.0,0.13707857665758494,0.1435515282370149,0.13773317576932642,0.1547203542273217
1560.0,0.1376002284228824,0.14325573631820313,0.13866274781192314,0.15458292617223546
1580.0,0.13777913246835732,0.14313049672280714,0.13728737759282456,0.1542153081857658
1600.0,0.1378620101260243,0.14348326509432455,0.14013077760224052,0.15643439822478167
1620.0,0.1384340976473043,0.1419755513155973,0.13722048566738826,0.1548124578335576
1640.0,0.1374362728701582,0.14069153410869334,0.13776661094629442,0.15688624934087916
1660.0,0.13601325596091773,0.14209830098373558,0.1362875020442517,0.15533090808459069
1680.0,0.13614344185016844,0.14288671147552456,0.1373981517859084,0.15388243654183625
1700.0,0.1368636434344563,0.14210582647739775,0.1367761556219666,0.15412620980197006
1720.0,0.13789769605802304,0.14206704277744195,0.13662527540415595,0.1559810616106759
1740.0,0.13682004075731896,0.14191370586827934,0.13890905095196684,0.15415871248921031
1760.0,0.13842283365962527,0.14083455810035653,0.13661179003711302,0.1560719225141084
