epoch,Bleu2,bleus2_999999_na (2),bleus2_999999_na (4),bleus2_999999_na (5)
0.0,0.7179329529475024,0.737593006328751,0.7303712693021036,0.7494214286598592
20.0,0.7228235423423184,0.7413262355008581,0.7341565450116669,0.7537161973782115
40.0,0.7273626287886213,0.7482577225979923,0.7395329392318897,0.75656752082203
60.0,0.7354194083754806,0.7530107302719662,0.7442806267772282,0.7631454706931408
80.0,0.7414582326896042,0.7579362775787295,0.7491871364487189,0.7669794006421479
100.0,0.7469725123729866,0.7650915998976315,0.7543162309100625,0.7714618221272933
120.0,0.7507536629279437,0.7701983229091749,0.7596556217106187,0.7749296258655984
140.0,0.7553685652465395,0.7704264158319197,0.7624691871846572,0.7782847137986446
160.0,0.7597317531556679,0.7743659018480493,0.7652576751403086,0.7799464606848878
180.0,0.7597041824737215,0.7775137756633878,0.7670559492855937,0.7823618581513666
200.0,0.7636774413125533,0.776576118045076,0.7722361328097846,0.7835788624179392
220.0,0.764216819768907,0.7785064816373609,0.7707862258100062,0.7826989695203013
240.0,0.764910982288075,0.7792748073991279,0.7720018421038526,0.7817201503059664
260.0,0.7631560967810302,0.7805642717196616,0.7717820963329014,0.7831297943188941
280.0,0.7627394513625396,0.7786962763377394,0.7699833977436683,0.7821300268097716
300.0,0.7631475578272485,0.7754677604075446,0.7699889478495299,0.7795358326252356
320.0,0.7641062615302645,0.7714730042,0.7679770073828619,0.7752645112405295
340.0,0.7607177775752779,0.7708124088180355,0.7653801188080211,0.7731563602432772
360.0,0.7578715989803158,0.7651181733048766,0.7614020826685147,0.7674594808817182
380.0,0.7531613051082626,0.7661774401219269,0.7578838785704894,0.7604435732415121
400.0,0.7524672991437499,0.7605296440049041,0.7555789203115928,0.7583660203235397
420.0,0.7473997344971189,0.7562361796078992,0.7546027164169904,0.74934210503297
440.0,0.7461802544600873,0.7545964354602526,0.7468391454918744,0.7426058552797323
460.0,0.7423378195115683,0.7531676313475304,0.7475344537551557,0.7358154730415329
480.0,0.7381666383699365,0.7486235274746341,0.7464059674562076,0.730369897368369
500.0,0.7319909151298771,0.7432388570822869,0.7429642726585042,0.7234029968559522
520.0,0.7294794560888704,0.7381648310653116,0.7397712866645921,0.7187548046849909
540.0,0.7273278971797813,0.7343843455643558,0.7341250004836581,0.7111726953899298
560.0,0.7241818169642377,0.7290977137566984,0.7319644962241899,0.7070943865847804
580.0,0.7220014760389772,0.7266872533215079,0.7285695453528757,0.6999161044905244
600.0,0.7216125508249983,0.7239114460558668,0.7263596768119162,0.7008426405793523
620.0,0.7166914064188185,0.7208006469230319,0.7237288727159983,0.7009623398934155
640.0,0.7141265007457588,0.7142279442997845,0.7216946146526172,0.6967428111969641
660.0,0.7093456969439059,0.7161770767377118,0.7204000268414804,0.6959393474655048
680.0,0.7086520855598741,0.7105501387616358,0.7229893484058383,0.6957184422159255
700.0,0.7079534473750756,0.7080553437286758,0.7210938086450088,0.6958189313531412
720.0,0.7047579869554553,0.7107858995836966,0.7207221380999641,0.6944209828280378
740.0,0.7027825984621672,0.7142048807712102,0.7197601144225104,0.6931884634136251
760.0,0.7035640358634294,0.7152926309184975,0.7185653958489664,0.6963262347274072
780.0,0.6999837797182664,0.7138258998302723,0.7221485360174189,0.6957498734988823
800.0,0.7047217656515968,0.7183756823655625,0.7198157677473365,0.7018516571264614
820.0,0.7036786532035897,0.7190088380245513,0.7193509622426478,0.7040371409300578
840.0,0.7047727123383561,0.7191727509207884,0.7196480358787091,0.7064316387183346
860.0,0.6997439201632055,0.7213680547094208,0.7231692982066209,0.7129404758497293
880.0,0.7043383272506143,0.7193879288893091,0.7211147050935852,0.7084712379966673
900.0,0.7052293823664147,0.7258866317237194,0.721367954985216,0.7212343105481513
920.0,0.7057160827105259,0.7284008343114752,0.7215256243799999,0.7243177152163587
940.0,0.7037835302687108,0.7270096044709629,0.7226850920522404,0.7309319953085534
960.0,0.7079784882042113,0.7318952013584188,0.7214472102272257,0.7361531682485205
980.0,0.7122949678979622,0.7281612089964691,0.7250191965596343,0.7396445455085306
1000.0,0.7156743486445679,0.7347550754710143,0.7279566056956166,0.7405173185388446
1020.0,0.7165139666298194,0.7341292875650313,0.7266626899168425,0.7468222209111074
1040.0,0.7167477738063129,0.7382572550468172,0.7304783911943117,0.7476345833303054
1060.0,0.7156131887769124,0.7370723176930252,0.7325649401953284,0.7511181703086041
1080.0,0.7189778336194127,0.7402267080218109,0.7332412741366817,0.750610119483068
1100.0,0.720438526825595,0.7416616513223357,0.7347323364982034,0.7538287437727431
1120.0,0.7204910561776813,0.7390731619380377,0.7382493411935683,0.7590000072562394
1140.0,0.7254737569104128,0.7447378676809708,0.7388012537647095,0.7609849990873772
1160.0,0.7225668408368604,0.7499641273642609,0.7416837119215032,0.7627337081792386
1180.0,0.7265214256944421,0.7479088443130463,0.7449134301480477,0.7619060284758263
1200.0,0.728670108442708,0.7492065209870341,0.7432385350313387,0.7642157823176091
1220.0,0.7322486039626752,0.7489473242088233,0.7468711394212971,0.7635502285647233
1240.0,0.7330439338840677,0.7536030705402449,0.7469278039088395,0.7664411364997397
1260.0,0.7310908963287188,0.7516035399031079,0.7471413513170299,0.7648512903467773
1280.0,0.7344201946459032,0.7559929202398328,0.7490745547693726,0.7681060049574046
1300.0,0.7341530328707225,0.7556084578240089,0.7510603842625665,0.7675869826485555
1320.0,0.7334760758686659,0.7552734954384422,0.751372191429919,0.7688616316136101
1340.0,0.7359105882858195,0.7538777594732395,0.7507256622735883,0.7690735514938134
1360.0,0.733965585282038,0.7555244963205013,0.7528087184406567,0.768524566463093
1380.0,0.7324183937428745,0.7571824409996969,0.7511963236015091,0.7709960605127892
1400.0,0.7319734110411041,0.7559194509475851,0.7517568230639353,0.7679563329822843
1420.0,0.7367405283412266,0.7557521367149328,0.7526366360845772,0.7699797424422485
1440.0,0.7371909630782177,0.7567055195352942,0.7479423223151345,0.7683532130798484
1460.0,0.734256393883547,0.7572687855660364,0.7530348155829103,0.7684993046564893
1480.0,0.7395168676954453,0.7608825446806169,0.7549658401616932,0.7681872584815733
1500.0,0.74113906881806,0.7586885847421528,0.7540241506352696,0.7665005239008734
1520.0,0.7391086540619258,0.7565182391836353,0.7511734577992079,0.7665996951144296
1540.0,0.7424548837846451,0.7590713215117606,0.7517354485699569,0.7660193702058006
1560.0,0.7405488823189896,0.7585228384330376,0.7543122419159172,0.7659514784079279
1580.0,0.7428316290804908,0.760348605215782,0.7521401367138554,0.7650336926497519
1600.0,0.7448194539613757,0.7604030901000102,0.7558576817162846,0.7686420086298354
1620.0,0.7469404781079949,0.7594592901939925,0.7525180058644086,0.7674827647399213
1640.0,0.7454043284184527,0.7585869991278237,0.7534608832207671,0.7682245857630678
1660.0,0.7422740011745845,0.7604745473136617,0.7539185456100579,0.7673236712256932
1680.0,0.7450386930709862,0.7597158969509135,0.7537245307955707,0.7694650969716574
1700.0,0.7477421492000688,0.7585438488840077,0.7534459846668488,0.7686582873415768
1720.0,0.7480655985140443,0.7611910287090282,0.753116235585995,0.7663450769437187
1740.0,0.7458578734646842,0.762512626548139,0.7540825021153246,0.7673976698482243
1760.0,0.7478587653600265,0.7632421543095044,0.7552477744723042,0.768087869915835
