epoch,Bleu2,bleus2_999999 (2),bleus2_999999 (4),bleus2_999999 (5)
0.0,0.732280922502946,0.7355105225217604,0.7369741289278866,0.7325430220431679
20.0,0.7297831716496144,0.7363340160857851,0.7342995685354433,0.7347001808343453
40.0,0.7344602662263965,0.7441554668365524,0.7407375774564119,0.7365294359867142
60.0,0.7381896152334289,0.744356653819737,0.7448833523266887,0.7415792269950693
80.0,0.7407652141685122,0.7449673660736476,0.7458663722095566,0.7416547135541234
100.0,0.7411718161772799,0.7480926524591213,0.7449492248268811,0.7406316810532803
120.0,0.7433796763268521,0.7523643511420481,0.7483432018356765,0.7431238442230369
140.0,0.7458350563042075,0.7569544566262757,0.7516671178876659,0.7453580947591733
160.0,0.7485363217852762,0.7537761644648597,0.7532553359211667,0.7474770936526332
180.0,0.753112975008263,0.7588056421242079,0.7529375820369699,0.7513867010574286
200.0,0.7534003809342199,0.7610058522431428,0.7581220674155735,0.7530221585592735
220.0,0.755411406510821,0.7584509728051231,0.7565722142431613,0.749958196780751
240.0,0.7599010957289744,0.7616398547048412,0.7615408203731672,0.7543179778968899
260.0,0.7551566449697196,0.7628292884067649,0.7634729006213741,0.7526332942841053
280.0,0.7597149756877332,0.7607683624030579,0.7627672981021446,0.7572498411917672
300.0,0.7612304117633216,0.7638358156440429,0.7629567552400764,0.7588437315011469
320.0,0.7660376160044061,0.7646177327594231,0.764023066325537,0.7582301162475832
340.0,0.7632703215383235,0.7640883181279892,0.7661388246146988,0.7580230979286853
360.0,0.7642670077906827,0.7698722990232374,0.7638793769447474,0.7604973575260866
380.0,0.7650761875777919,0.7674750196661978,0.7660638047489746,0.7584296929272301
400.0,0.7662628800390845,0.7663104860738367,0.7673524004298371,0.7592601350973585
420.0,0.7671561146482084,0.7651204500275787,0.765002862033555,0.7611885192208668
440.0,0.7654355679620467,0.7674315806900232,0.7667959011813573,0.7617918239274318
460.0,0.7707410362343798,0.7676209668758759,0.767999490940672,0.762764708293494
480.0,0.7693652022874639,0.7676806603989735,0.7660430631671277,0.7623811020591068
500.0,0.7689304889932436,0.7683156322579416,0.7716834891601089,0.7626024933369819
520.0,0.7677063767287772,0.7683459979238767,0.7719607900174673,0.7619672953967763
540.0,0.7695626842697271,0.7690971499803374,0.7697710781792617,0.7639112557098615
560.0,0.7694516262714247,0.7675100166880291,0.7706369502210493,0.7645497322173175
580.0,0.7699280509099724,0.7706617292781437,0.7705915624936575,0.7609597878761131
600.0,0.7710150563694034,0.7673422443705216,0.7700322536700417,0.7640910471227507
620.0,0.7701464648575805,0.7706823172606077,0.7722892719547059,0.7627985588742627
640.0,0.7693626931678778,0.7698982223099945,0.7675390959002358,0.7599215865281875
660.0,0.76697594450754,0.7683197964710736,0.7708402861186286,0.7616965247733675
680.0,0.7655331952660741,0.7712589518497807,0.7667872830660406,0.7614722783388681
700.0,0.7690267883605627,0.7691799614977838,0.7695487112232703,0.7591208480245379
720.0,0.7683331153247409,0.7687128074613381,0.7684083548297487,0.7601854637828998
740.0,0.7685456689190981,0.7657843695634936,0.7694910199700302,0.7624108051051895
760.0,0.7689422342258265,0.7716896219700031,0.7668917426311765,0.7635800487470069
780.0,0.7671308094313506,0.7666730432669447,0.765852951872398,0.7608728101673508
800.0,0.7689103066527077,0.771746467959233,0.7679064334838166,0.7618568428255376
820.0,0.7666005888378989,0.7680537436764441,0.7699694123390365,0.7632418987424717
840.0,0.7666714031532652,0.7679447420062239,0.7692452637470456,0.7621677321059196
860.0,0.7662962909441285,0.7669252781555176,0.7682317307883477,0.7595239153416521
880.0,0.7687011059000364,0.7700637227516891,0.7692073034969483,0.7600932835665454
900.0,0.7636679933475096,0.7686163191182016,0.7639199416916053,0.7617536853267706
920.0,0.7662247639258487,0.7690704337353856,0.7658645733507706,0.7579147582467061
940.0,0.7680099478988692,0.7665117852286877,0.7670806576745013,0.7605950576168504
960.0,0.7656379460502046,0.7662038936998921,0.7659030822385052,0.7598146328149322
980.0,0.7643603982918291,0.765311785312381,0.7641660606346953,0.7600763338978245
1000.0,0.7624825104484076,0.7694567052519244,0.7651738378087772,0.7591566077630221
1020.0,0.7655520399892074,0.7687836964251704,0.766235976577956,0.7596600969446555
1040.0,0.7667280139066011,0.7669466020213294,0.7653614558508968,0.7585851137403743
1060.0,0.7645201416897967,0.7657936575790628,0.7636798191834727,0.7581462897131598
1080.0,0.7638149183485129,0.7666830772520321,0.7643137674369229,0.7611445575847168
1100.0,0.7663378603887221,0.7666007392817694,0.7628768271206953,0.7596595471179365
1120.0,0.7661789764580559,0.7678405211878084,0.7616309253634633,0.7584801851548996
1140.0,0.762292233613495,0.7657851649340682,0.7644671404908306,0.7581299161245288
1160.0,0.7606464499402241,0.7638848350522532,0.7633477996419283,0.7547298335640561
1180.0,0.7604759769949379,0.7633844400195346,0.7606583396732562,0.7572511863829746
1200.0,0.7619801443271081,0.7640998923313648,0.7619793005563031,0.7580015445357886
1220.0,0.7661708382163506,0.765617468595667,0.7622913309161129,0.7570217914910652
1240.0,0.7634961837677624,0.7649661828011783,0.7606648202452833,0.7541511203264208
1260.0,0.7626479453537949,0.7627074597726097,0.7603869086089349,0.7577844466288962
1280.0,0.7612695798632404,0.7652031333741162,0.7580822319382546,0.7556816107782396
1300.0,0.7603488931238819,0.7617909121227875,0.7600910557812678,0.7568550008988887
1320.0,0.7598081207840501,0.7626726049843189,0.7583929626568412,0.7562588604402773
1340.0,0.7611123607624701,0.7641278513828546,0.7604527845125276,0.7535510524147817
1360.0,0.7581660567204129,0.7642901165125571,0.7583056305600453,0.7572694005945159
1380.0,0.7589754825624634,0.7627406912817242,0.7590889074024617,0.7542202130417064
1400.0,0.7588815193894262,0.7632816452403677,0.7590137277540038,0.7536442544414051
1420.0,0.7601182579964602,0.7596417115145359,0.7597150639641327,0.7549332395678652
1440.0,0.758166309313382,0.7613639098811963,0.7588126644455608,0.7544226268528361
1460.0,0.7571373514071141,0.761343791047158,0.7598832272694528,0.754376242878073
1480.0,0.7608268250444312,0.7607278793793707,0.7566634168775495,0.7534998244699048
1500.0,0.7594937146006768,0.7645355399990661,0.7581949100651366,0.7517043865043971
1520.0,0.7581300967505731,0.7592006105382393,0.7580170772908922,0.7509766243396101
1540.0,0.7583357340201362,0.7589338163196309,0.7572856360008674,0.752965671384808
1560.0,0.7607349216624935,0.7576308987752136,0.7575557898515545,0.7536091676483991
1580.0,0.7609185763922149,0.7559423840167594,0.7574561885032741,0.7525171515090057
1600.0,0.758094231509739,0.7603390484491357,0.7592413985242871,0.7537259257283762
1620.0,0.7609539366961792,0.7604937714834684,0.7576321470963434,0.7525004661046848
1640.0,0.7608404015985321,0.7593134220419543,0.7600384865335328,0.7519126130339341
1660.0,0.7612223622307552,0.7579005699323921,0.755527964616871,0.753512247701625
1680.0,0.7586912393203077,0.7570758018436957,0.7562660347093948,0.750710958012272
1700.0,0.758694219684917,0.7602628254812184,0.7522032962320375,0.7507614034664103
1720.0,0.7600239518642842,0.7596464255505482,0.7528939585547111,0.7503610204929159
1740.0,0.7573112109410263,0.7590241217042906,0.7548649901906446,0.7512356149679018
1760.0,0.7560241667978892,0.7589439482461553,0.7537417507063449,0.7506592338431829
1780.0,0.7580390477938672,0.7554075423242969,0.7556457480046885,0.7493878821267684
1800.0,0.7590411116234841,0.7582433359065759,0.7554292495523142,0.7473359322272494
1820.0,0.7574221060630241,0.7577995765048166,0.7521979607299574,0.7504333627996234
1840.0,0.7561223409401866,0.7607366876590245,0.7567524111724342,0.7483530865111439
1860.0,0.7561670159370135,0.7566638695007893,0.7537592559889826,0.7512193519830291
1880.0,0.7572226312053096,0.7566481483794396,0.7540179959466758,0.7511766979066318
1900.0,0.7550183352832719,0.7569341503628033,0.7561325663947748,0.7504773455937056
1920.0,0.7567945814259968,0.758336208359857,0.7588718462572286,0.7499613945503862
1940.0,0.7564960603260195,0.7584936052691839,0.7550849807022848,0.7481913871396818
1960.0,0.7572095869016774,0.7562528562622326,0.7568382992843091,0.7501462019315869
1980.0,0.7533049599583845,0.7597230564385183,0.755125870243952,0.7476181095523095
