epoch,Bleu4,bleus4_999999 (2),bleus4_999999 (4),bleus4_999999 (5)
0.0,0.30756145393458745,0.3120711913808119,0.31420862730565946,0.30964416965449604
20.0,0.3071186803387708,0.31740355401901016,0.3113900669627226,0.3120572909449177
40.0,0.3117511248853897,0.32326429671454265,0.3203679993953917,0.3158806829245714
60.0,0.31702206501958485,0.32353861774194426,0.323558854220326,0.32180352964083936
80.0,0.3189297210015528,0.32498522466764906,0.3245027178830357,0.3220729707668081
100.0,0.31942548927619346,0.3302903554440877,0.3257534564772546,0.3200359413516386
120.0,0.3212755623602284,0.33448021333832434,0.3268788939279725,0.3244166111889673
140.0,0.32559896710534103,0.33909231378557186,0.33303149062342796,0.3260357937291144
160.0,0.32656414011518603,0.33576002131478394,0.33215631639374016,0.3295493470573513
180.0,0.3362485067450962,0.3420032187606463,0.3340134986110145,0.3313069895261614
200.0,0.3325558310818422,0.3431076638774098,0.3380836300447248,0.3343166244963359
220.0,0.33264779207804546,0.3413080439321386,0.3396018137584421,0.33182286086949936
240.0,0.34017406634040503,0.34418639689455444,0.3443088117932275,0.33772094605909336
260.0,0.3344157746061664,0.34482565725779285,0.3465461029787513,0.33618379812686705
280.0,0.3433617437290867,0.3452759338382781,0.3444137386957941,0.3416919069046828
300.0,0.3424269580539145,0.3472341559580721,0.3436585577760271,0.34365322382439284
320.0,0.34576961016376834,0.34942735527641444,0.3460402437626581,0.3411739083865364
340.0,0.34519509373222584,0.3481688472387203,0.3508885579175879,0.3432963330653878
360.0,0.3465356106285055,0.35507394672912024,0.34618859503143423,0.3439663475552056
380.0,0.34745868718769324,0.35320124828566823,0.3458680905334191,0.34522871443849906
400.0,0.35136920647980585,0.3495588822486083,0.34881949926251915,0.34517464390430425
420.0,0.3502290030942686,0.3480446966498621,0.3497739580332368,0.3463768478334893
440.0,0.3491760556904632,0.35243090414874595,0.34903085955341945,0.34765282864250346
460.0,0.35112204610630593,0.3523884306740729,0.3523582558812188,0.34901539411991955
480.0,0.3541196647903953,0.3502355097850399,0.3500392342068192,0.3464961963284991
500.0,0.3523661930949417,0.35124140930141273,0.3586513417538465,0.3475469222098862
520.0,0.35111213320065543,0.3534871088493423,0.3571165362810568,0.34546882831377024
540.0,0.3541751529965526,0.3546481014909014,0.35401468357976706,0.3502033688588436
560.0,0.3516149686067093,0.3526170264036704,0.35813658124294834,0.34895432124842
580.0,0.3536904804463972,0.3545240284586581,0.35258839271562803,0.3454491582759343
600.0,0.3536519281235054,0.3526573530094969,0.3542670229150973,0.3491555391840847
620.0,0.3535716508289716,0.3576088832939245,0.3567553470378964,0.3500013158365557
640.0,0.35423876650170094,0.3583713620214489,0.3497717872652304,0.3460508848560811
660.0,0.3514009898298288,0.3525859256935058,0.3540174922570205,0.3476461886065309
680.0,0.3474903041369588,0.3591821771443858,0.3521553846025401,0.34674455054193243
700.0,0.35336376165267136,0.3549323158175012,0.35354922633131003,0.34445997495619657
720.0,0.35368270016523873,0.35445115226876056,0.3516106657217501,0.3454329043840983
740.0,0.35319503828570026,0.3506891337176806,0.3549084170359816,0.34896374053040063
760.0,0.3526498925353178,0.3584189865219451,0.35275444087256685,0.3497596823095928
780.0,0.3502737986735597,0.35253203179796777,0.3498791432507674,0.3476577470312858
800.0,0.3508521278052965,0.35706334728481104,0.3485071336435505,0.3462767681761758
820.0,0.35050661106046804,0.3553442447622254,0.3538492005343883,0.35150789447213343
840.0,0.3501042329107323,0.35604519184178435,0.35484055270611,0.34905860915321185
860.0,0.35051681392943723,0.3538532673033705,0.35382477511836885,0.3453738666883889
880.0,0.3570541398524772,0.35647359300834525,0.3514920982973333,0.34580402882967554
900.0,0.3461105669114012,0.35586197103584394,0.3464615076268332,0.3472198996495611
920.0,0.35034450165672776,0.35662235055325364,0.34887176529799385,0.3436151435563725
940.0,0.3518887485539535,0.3559981090372621,0.3471974946952699,0.3469893933171093
960.0,0.34905023693598897,0.3529094680144888,0.35018032312637065,0.3450020743969719
980.0,0.3482675259327698,0.3524577950215267,0.34690606383342626,0.3457557425652768
1000.0,0.34523380472513715,0.3561506407704154,0.3471884387075425,0.3455175793112045
1020.0,0.35141149487194234,0.3567235951212008,0.3506809898279517,0.3443716559731845
1040.0,0.347092323870398,0.3544253649805636,0.35108771539065065,0.3476223077493524
1060.0,0.34892165067238745,0.3523199139556472,0.34583303405796034,0.3431219788333419
1080.0,0.34949666377669064,0.35342089853249364,0.3462594255971562,0.3476425223985312
1100.0,0.3485463864737501,0.3540598434181281,0.3481965801449089,0.3466747973564971
1120.0,0.35161169852548024,0.3551333655289892,0.34616660531646554,0.3434829063484561
1140.0,0.3465445790209518,0.3539242730405077,0.3507727768649878,0.3432599198474243
1160.0,0.34461342625927915,0.3498525570547686,0.34772020999273284,0.3382785985373233
1180.0,0.34363735435573695,0.35218653682281914,0.34297136147446344,0.3457111445540759
1200.0,0.3466214862814995,0.3503521823159127,0.34601549499329903,0.3437366848525416
1220.0,0.35091286526277443,0.35124004504271,0.3451515246391255,0.3426850797734617
1240.0,0.3466677278226911,0.3519505726106761,0.3422253285658167,0.3365920792579725
1260.0,0.346990675955127,0.3502772193125976,0.34169997138186364,0.3445905953209908
1280.0,0.3472878225918753,0.3508871502663889,0.3414514018534737,0.3402674942876153
1300.0,0.3432270520210437,0.3494825450532802,0.34105903543360583,0.3421850992030276
1320.0,0.3448742295668771,0.3493159376869785,0.3414896738071083,0.34202768914377185
1340.0,0.3437192303670701,0.3513267029429388,0.34584257241274186,0.3379794515700452
1360.0,0.3410222444740055,0.3505423585003539,0.3422325269131755,0.34272380466344937
1380.0,0.3416088512352978,0.3461585603746289,0.3407253595492381,0.3403719060380335
1400.0,0.34096626190672324,0.3487819572955639,0.3396412478530249,0.3361544821087144
1420.0,0.34331221965242403,0.3443455411519783,0.3389391152493034,0.3389892062341993
