epoch,Bleu3,bleus3_999999 (2),bleus3_999999 (4),bleus3_999999 (5)
720.0,0.5507240819694511,0.5517579315874305,0.5488540366270638,0.5363616124372862
740.0,0.5520556299068775,0.5484315903319671,0.5499207774830897,0.540463408897076
760.0,0.5505925587423922,0.5568790461203663,0.5485828070770415,0.5415245245859825
780.0,0.5491099386259941,0.5495648500846764,0.5453774599512113,0.5398860843412661
800.0,0.549368665871223,0.5567091961282133,0.5456126998044875,0.540214607785836
820.0,0.5470261735075149,0.5529466707165103,0.5504891489149645,0.5425997214363939
840.0,0.5473342778961836,0.5528689558846026,0.5499417160416912,0.54104555169268
860.0,0.5472143655304186,0.5507341736490645,0.549467402453787,0.5365279464305288
880.0,0.5535277208462809,0.5543286610030924,0.5483392154714121,0.5375258409097393
900.0,0.5428354052312842,0.5525019476519667,0.5432702120361793,0.5402573802793209
920.0,0.5475436817579735,0.5549723555584515,0.544701712328328,0.5344169362158997
940.0,0.5501641336990444,0.5520813494923912,0.5442928579652625,0.5392779257589928
960.0,0.5467121813424021,0.5499605834747484,0.5448621250663006,0.5360894061699644
980.0,0.5441968840725845,0.5486671435062543,0.5425873254630862,0.5370000485120376
1000.0,0.5418871231552055,0.5535373316097474,0.5431732390918002,0.5368597407701127
1020.0,0.5478093304358623,0.5533645097605282,0.5466232742263114,0.5358643283026321
1040.0,0.5450910282176258,0.5509710172607004,0.5452792059637194,0.5376206905265172
1060.0,0.5442616264329135,0.5481767341134971,0.5422813789981777,0.5356433171609135
1080.0,0.5440004225227135,0.5494830747666728,0.5422355640188621,0.5399308373718881
1100.0,0.5471637771655852,0.5512031809834266,0.5417673456971454,0.5368653162098987
1120.0,0.5480358986925651,0.5512650070122225,0.5401766162011479,0.5365540410989046
1140.0,0.542957150158302,0.5488804809147765,0.5454708379427314,0.5351890874377114
1160.0,0.5395262164749137,0.5450486498668159,0.5423848623450024,0.529714707302344
1180.0,0.5382434146140221,0.5468297353347236,0.5377156238519485,0.5358193366207323
1200.0,0.5415899855194104,0.54637842466322,0.5410948658040727,0.5355782761972695
1220.0,0.5466933678116163,0.5476255297686996,0.5409983363120634,0.5339098207427966
1240.0,0.5434498153428201,0.5486183533563094,0.5366667043158676,0.5284137420385344
1260.0,0.5415931350576336,0.5455769984168481,0.5367379264233682,0.5357402010100822
1280.0,0.5420515677723566,0.5482531041541843,0.5362967779563884,0.5306992394909562
1300.0,0.5362773408404501,0.544420355953874,0.5363017952654509,0.5325318135719164
1320.0,0.5408185836771136,0.5450516113440954,0.5354076849887741,0.5322618323298217
1340.0,0.5402769514323436,0.5469978242538657,0.5390625490469846,0.5281801299551157
1360.0,0.5340528273125376,0.5465568684000947,0.5360918232089029,0.5343118349031035
1380.0,0.5375105446136207,0.5435658065641709,0.534976723534754,0.5296842582520258
1400.0,0.5354807970079871,0.54545125365718,0.535517956027345,0.5270867534163849
1420.0,0.5372518753449854,0.5399519823797244,0.5346258186065148,0.5307071602455402
1440.0,0.5370882071285583,0.5445469689260071,0.5339697825597723,0.5297698412286197
1460.0,0.5355729106548882,0.5429923853486089,0.5361679537587722,0.5295199679273271
1480.0,0.5396561820474565,0.5428000486203353,0.5339820384602558,0.5287782656234508
1500.0,0.5368669919458273,0.5472773731443855,0.5330686335562771,0.5269223124855411
1520.0,0.5345742137697417,0.5393698632250047,0.534900748103446,0.5254828177815385
1540.0,0.5354747293530138,0.5398510738091401,0.5332083506716787,0.5283958230166738
1560.0,0.5402041059224343,0.5387164903027811,0.5341415743831943,0.5277594192765925
1580.0,0.5411291728145383,0.5362157027127363,0.5330808956664883,0.5276783728546705
1600.0,0.5342088042360376,0.5429695198444944,0.5360652617679263,0.5297575433286249
1620.0,0.5385116389195181,0.5409392041065599,0.5330703084149203,0.5269988264333509
1640.0,0.5383767236743286,0.5392470724570148,0.5365263548417272,0.5271040218385953
1660.0,0.5401264653516946,0.5379055524178326,0.5306497698419791,0.5295275074976361
1680.0,0.5358315561077406,0.5389543378855003,0.5320460719153656,0.5259489889679757
1700.0,0.536587220583373,0.5403676005769372,0.5274950916509901,0.5250376539499556
1720.0,0.537787305977843,0.54156590110382,0.5274479499973465,0.5230327388814623
1740.0,0.5341072367416319,0.5388767734111582,0.5325291329506282,0.5260899028478743
1760.0,0.5335802819004571,0.5379660924343107,0.5290134163367871,0.5259419610600966
1780.0,0.5358273001403037,0.5352381692526088,0.5315954394351723,0.5250672066696703
1800.0,0.5388672598539918,0.5398677623578936,0.5310663895284294,0.5208796220757732
1820.0,0.5356301294091597,0.5370547648809019,0.5275263724370152,0.5235386538325008
1840.0,0.5340898871829739,0.542943575399571,0.5329191456125462,0.5231637730182401
1860.0,0.5347064471338067,0.536216060994403,0.5292165855229378,0.5263852535223954
1880.0,0.5340794657552991,0.5382523080813757,0.527867648488997,0.5264183851067115
1900.0,0.5316025145607399,0.5385771588817313,0.531970762246216,0.5223761174496898
1920.0,0.5347842841302313,0.5383426894401099,0.5359723664779946,0.525969006367266
1940.0,0.5331088627252225,0.5402393212815451,0.5294019458423849,0.5215239367954302
1960.0,0.5341669202566514,0.5366421374220137,0.5321377206983587,0.5234229612496322
1980.0,0.5297305866236006,0.5413565474257128,0.5316498989882005,0.521728011909776
